chr,start,end,annotation,geneName,transcript,distanceToTSS
chr3,122383210,122383210,promoter-TSS,,ENST00000693245.1;ENST00000692876.1;ENST00000232125.9;ENST00000687114.1;ENST00000688794.1;ENST00000685650.1;ENST00000688631.1;ENST00000686831.1;ENST00000477892.5;ENST00000469967.1;ENST00000291458.9;ENST00000497726.5;ENST00000479899.5;ENST00000498466.1,950;950;965;971;971;971;971;971;971;987;20;20;16;20
chr3,141387076,141387076,promoter-TSS,ZBTB38,ENST00000509883.5;ENST00000514251.5,570;735
chr3,179604728,179604728,promoter-TSS,NDUFB5,ENST00000488002.5;ENST00000611971.4;ENST00000493866.5;ENST00000259037.8;ENST00000472629.5;ENST00000680408.1;ENST00000468210.5;ENST00000359944.10;ENST00000477177.1;ENST00000482604.5;ENST00000480374.1;ENST00000496904.5;ENST00000473500.5;ENST00000476781.6;ENST00000259038.6;ENST00000392659.2,37;58;62;65;72;78;80;82;87;97;112;161;178;89;87;78
chr3,197950161,197950161,promoter-TSS,RPL35A,ENST00000485439.5;ENST00000448864.6;ENST00000647248.2;ENST00000642387.1;ENST00000642148.1;ENST00000496582.5;ENST00000329092.12;ENST00000429437.5;ENST00000442341.5;ENST00000439255.1;ENST00000455191.5;ENST00000453254.5;ENST00000463651.1;ENST00000452735.1,28;28;28;29;30;31;31;44;395;792;235;275;235;291
chr4,73223039,73223039,promoter-TSS,ANKRD17,ENST00000509867.6;ENST00000559367.1,74;0
chr4,105146966,105146966,promoter-TSS,,ENST00000380013.9;ENST00000504042.5;ENST00000413648.2;ENST00000505801.1;ENST00000514870.1,89;87;79;32;490
chr4,151760979,151760979,promoter-TSS,,ENST00000263985.11;ENST00000515812.5;ENST00000503160.5;ENST00000515884.5;ENST00000511538.5;ENST00000512306.5;ENST00000508611.1,27;19;48;25;8;5;10
chr5,53560675,53560675,promoter-TSS,NDUFS4,ENST00000507026.5;ENST00000502423.5;ENST00000296684.10;ENST00000506974.5;ENST00000506765.1,41;39;35;27;0
chr5,115841592,115841592,promoter-TSS,AP3S1,ENST00000514118.5;ENST00000316788.12;ENST00000515066.6;ENST00000506430.2;ENST00000395548.6;ENST00000509055.1;ENST00000509910.2;ENST00000500945.2;ENST00000505993.5;ENST00000513167.1;ENST00000514775.1,0;342;353;365;404;894;26;26;26;47;32
chr5,131170720,131170720,promoter-TSS,LYRM7,ENST00000510516.5;ENST00000379380.9;ENST00000507584.1,223;223;268
chr5,134874317,134874317,promoter-TSS,TXNDC15,ENST00000511070.5;ENST00000358387.9;ENST00000506916.1;ENST00000507024.5;ENST00000508810.1,53;53;58;79;778
chr5,140303036,140303036,promoter-TSS,,ENST00000261813.9;ENST00000510217.1;ENST00000524074.1;ENST00000507185.1,64;76;46;49
chr5,181244038,181244038,promoter-TSS,,ENST00000512805.6;ENST00000511473.5;ENST00000504325.5;ENST00000511566.5;ENST00000508682.5;ENST00000376817.8;ENST00000504726.1;ENST00000511900.5;ENST00000513060.5;ENST00000512968.5;ENST00000502844.5;ENST00000514183.5;ENST00000502548.5;ENST00000503494.5;ENST00000506312.3;ENST00000503081.1;ENST00000515417.5;ENST00000513027.3;ENST00000626067.1;ENST00000505461.5;ENST00000507261.1;ENST00000508963.1;ENST00000503170.1;ENST00000514318.1;ENST00000579879.1,131;121;148;157;135;134;146;157;90;144;667;295;133;156;135;131;165;133;135;123;135;134;133;129;658
chr6,26123280,26123280,promoter-TSS,HIST1H2AC,ENST00000314088.6;ENST00000377791.4;ENST00000602637.1,864;891;922
chr6,26224422,26224422,promoter-TSS,,ENST00000614911.3,712
chr6,26284747,26284747,promoter-TSS,,ENST00000687171.2,604
chr6,33200634,33200634,promoter-TSS,,ENST00000698680.1;ENST00000698681.1;ENST00000698682.1;ENST00000698683.1;ENST00000698684.1;ENST00000374675.7;ENST00000374677.8;ENST00000698685.1;ENST00000698686.1;ENST00000698687.1;ENST00000698688.1;ENST00000698689.1;ENST00000374685.8;ENST00000374680.4;ENST00000483281.5,191;191;191;191;191;191;232;242;252;252;252;255;19;30;2
chr6,33789314,33789314,promoter-TSS,,ENST00000293760.10;ENST00000614475.4;ENST00000421671.6;ENST00000442696.6,183;194;188;483
chr6,42879926,42879926,promoter-TSS,RPL7L1,ENST00000487619.1;ENST00000492836.1;ENST00000497417.1;ENST00000602561.1;ENST00000462348.1,5;1;2;6;934
chr6,73461773,73461773,promoter-TSS,,ENST00000681094.1;ENST00000680289.1;ENST00000680775.1;ENST00000679612.1;ENST00000681691.1;ENST00000681705.1;ENST00000681204.1;ENST00000679627.1;ENST00000679675.1;ENST00000679905.1;ENST00000680131.1;ENST00000680266.1;ENST00000680350.1;ENST00000680570.1;ENST00000680609.1;ENST00000680686.1;ENST00000680875.1;ENST00000681212.1;ENST00000681284.1;ENST00000681294.1;ENST00000681509.1;ENST00000681610.1;ENST00000681620.1;ENST00000681890.1;ENST00000681141.1;ENST00000485082.2;ENST00000521032.6;ENST00000445187.6;ENST00000487960.2;ENST00000521156.6;ENST00000680601.1;ENST00000679900.1;ENST00000679364.1;ENST00000679411.1;ENST00000679418.1;ENST00000679604.1;ENST00000680238.1;ENST00000680902.1;ENST00000681165.1;ENST00000681254.1;ENST00000681267.1;ENST00000681579.1;ENST00000681624.1;ENST00000498286.6;ENST00000442897.7;ENST00000680034.1;ENST00000679808.1;ENST00000522205.6;ENST00000679993.1;ENST00000680544.1;ENST00000370305.5;ENST00000679352.1;ENST00000680428.1;ENST00000524046.2;ENST00000679870.1;ENST00000679524.1;ENST00000679730.1;ENST00000679947.1;ENST00000680195.1;ENST00000680405.1;ENST00000680794.1;ENST00000681337.1;ENST00000681438.1;ENST00000681932.1;ENST00000679592.1;ENST00000370308.8;ENST00000415228.5;ENST00000370300.8;ENST00000462039.5;ENST00000680758.1;ENST00000523763.2;ENST00000679591.1;ENST00000680841.1;ENST00000680563.1;ENST00000518210.5,79;45;44;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;38;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;34;34;33;32;32;27;26;25;25;23;23;23;23;23;23;23;23;23;23;23;17;7;7;7;21;60;81;201;204;245;369
chr6,106629600,106629600,promoter-TSS,QRSL1,ENST00000369046.8;ENST00000467262.1;ENST00000369044.1;ENST00000369063.8;ENST00000539449.2,21;0;13;101;578
chr7,29988571,29988571,promoter-TSS,,ENST00000419103.1;ENST00000422239.6,28;28
chr7,35800875,35800875,promoter-TSS,SEPT7,ENST00000399034.7;ENST00000435235.6;ENST00000350320.11;ENST00000672279.1;ENST00000705486.1;ENST00000634600.1;ENST00000635669.1;ENST00000493626.5;ENST00000475109.5;ENST00000635047.1;ENST00000635175.1;ENST00000473201.2;ENST00000437235.7;ENST00000412856.6;ENST00000670426.1;ENST00000665516.1;ENST00000658573.1;ENST00000424194.1;ENST00000692566.2,56;163;181;310;310;340;342;343;343;343;343;356;268;266;250;198;346;258;73
chr7,92528810,92528810,promoter-TSS,RBM48,ENST00000481551.5;ENST00000265732.10;ENST00000496410.1;ENST00000438045.5;ENST00000248633.9;ENST00000484913.5;ENST00000428214.5,36;14;2;368;289;370;374
chr7,103149661,103149661,promoter-TSS,,ENST00000465647.6;ENST00000341533.8;ENST00000417955.5;ENST00000422589.5;ENST00000427257.5;ENST00000418294.1;ENST00000479761.1;ENST00000425379.1,561;428;478;772;100;561;684;425
chr8,108248722,108248722,promoter-TSS,,ENST00000678042.1;ENST00000678773.1;ENST00000220849.10;ENST00000678937.1;ENST00000523674.2;ENST00000677674.1;ENST00000676892.1;ENST00000676706.1;ENST00000518100.6;ENST00000521297.2;ENST00000522352.6;ENST00000676698.1;ENST00000519627.2;ENST00000519030.6;ENST00000518345.2;ENST00000522445.6;ENST00000677965.1;ENST00000676642.1;ENST00000678901.1;ENST00000678243.1;ENST00000678004.1;ENST00000677590.1;ENST00000677272.1;ENST00000677746.1;ENST00000677447.1;ENST00000676548.1;ENST00000521440.6;ENST00000518442.5;ENST00000522887.1,1;7;4;4;2;2;52;3;5;2;1;7;3;10;7;3;11;5;3;3;3;190;2;16;7;7;4;79;4
chr9,98255929,98255929,promoter-TSS,,ENST00000465784.7;ENST00000375064.5;ENST00000342112.9;ENST00000375066.6,279;348;338;295
chr9,120580356,120580356,promoter-TSS,,ENST00000349780.9;ENST00000360190.8;ENST00000687633.1;ENST00000687279.1;ENST00000690814.1;ENST00000693714.1;ENST00000693386.1;ENST00000693433.1;ENST00000686376.1;ENST00000690646.1;ENST00000692155.1;ENST00000473282.6;ENST00000480112.5;ENST00000685866.1;ENST00000689688.1;ENST00000416449.6;ENST00000691504.1;ENST00000360822.8;ENST00000693728.1;ENST00000690474.1;ENST00000693137.1;ENST00000481266.2;ENST00000472883.2;ENST00000491334.1,188;197;377;332;331;334;377;387;377;377;377;350;350;350;350;334;387;196;334;332;330;377;294;185
chr9,128657010,128657010,promoter-TSS,,ENST00000372715.7;ENST00000419989.2;ENST00000451652.5;ENST00000480613.6,162;328;310;328
chrX,73851487,73851487,promoter-TSS,,ENST00000434839.3;ENST00000635841.2,393;862
chrX,73944436,73944436,promoter-TSS,,ENST00000602895.6;ENST00000654995.1;ENST00000663027.1;ENST00000670503.1;ENST00000670685.1;ENST00000602985.6;ENST00000657096.1;ENST00000657372.1;ENST00000602737.6;ENST00000602938.6;ENST00000662543.1;ENST00000661546.1;ENST00000665345.1;ENST00000670192.1;ENST00000670464.1;ENST00000667057.1;ENST00000671476.1;ENST00000671336.1;ENST00000665032.1;ENST00000660087.1;ENST00000654374.1;ENST00000698366.1;ENST00000653808.1;ENST00000657638.1;ENST00000653069.1;ENST00000656263.1;ENST00000655994.1;ENST00000659373.1;ENST00000662239.1;ENST00000670805.1;ENST00000654196.1;ENST00000661130.1;ENST00000659849.1;ENST00000667937.1;ENST00000671021.1;ENST00000602920.6;ENST00000663470.1;ENST00000667294.1;ENST00000602294.6;ENST00000656509.1;ENST00000659852.1;ENST00000669149.1;ENST00000654005.1;ENST00000664295.1;ENST00000453317.1;ENST00000664328.1;ENST00000602546.5;ENST00000659023.1;ENST00000653885.1;ENST00000653929.1;ENST00000659622.1;ENST00000415215.1;ENST00000671518.1;ENST00000670408.1;ENST00000614161.1,96;96;96;96;96;96;96;96;94;94;94;94;94;94;94;94;94;94;94;94;94;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;89;89;89;89;89;89;84;68;62;146;158
chrX,74292274,74292274,promoter-TSS,FTX,ENST00000603672.5;ENST00000652527.1;ENST00000701585.1;ENST00000658203.1;ENST00000691187.2;ENST00000701244.1;ENST00000652540.1;ENST00000652013.2;ENST00000657070.1;ENST00000665069.1;ENST00000666535.1;ENST00000693483.1;ENST00000657327.1;ENST00000659407.1;ENST00000660829.1;ENST00000671385.1;ENST00000418855.6;ENST00000660224.1;ENST00000668224.1;ENST00000659012.1;ENST00000455395.6;ENST00000659390.1;ENST00000685808.1,67;198;76;83;84;76;84;194;76;76;246;70;18;398;194;74;84;76;98;209;198;76;198
chrX,86047538,86047538,promoter-TSS,,ENST00000357749.7;ENST00000467744.2;ENST00000615443.1;ENST00000483950.1,19;232;0;22
chr6, 26205311, 26205311,TTS,,ENST00000615164.3,700
chr1,244319715,244319715,exon,,ENST00000689355.1,5463
chr18, 58535798, 58535798,exon,,ENST00000361673.4;ENST00000589204.1,93292;1320
chr6,  2989953,  2989953,exon,LINC01011,ENST00000450238.5;ENST00000445000.2;ENST00000605901.1;ENST00000454015.1;ENST00000658240.1;ENST00000660868.1;ENST00000456189.2;ENST00000429319.1;ENST00000665347.1,1985;1985;1304;1294;8852;9650;8789;9180;9223
chr1,107451516,107451516,intron,NTNG1,ENST00000370073.6;ENST00000370074.8;ENST00000370067.5;ENST00000370068.6;ENST00000370065.1;ENST00000370066.5,311508;311508;310476;310476;302921;302921
chr12, 46517358, 46517358,intron,,ENST00000667191.1;ENST00000663959.1;ENST00000666025.1;ENST00000611243.2,133705;133696;133691;133684
chr12, 89863670, 89863670,intron,,ENST00000651272.1,151621
chr14, 93369837, 93369837,intron,UNC79,ENST00000256339.8,36617
chr15, 38254418, 38254418,intron,,ENST00000299084.9;ENST00000561205.1;ENST00000561317.1,1581;1569;1236
chr16, 57187691, 57187691,intron,RSPRY1,ENST00000562439.5;ENST00000564435.5;ENST00000562959.1;ENST00000568505.6;ENST00000566352.1;ENST00000394420.9;ENST00000537866.5,1553;1409;1406;1383;1379;1361;1357
chr2,142914836,142914836,intron,KYNU,ENST00000375773.6;ENST00000409512.5;ENST00000264170.9;ENST00000410015.6;ENST00000424385.5;ENST00000621320.4,37178;37171;37171;37169;37151;29440
chr20, 50818459, 50818459,intron,BCAS4,ENST00000358791.9;ENST00000609336.5;ENST00000371608.8;ENST00000445038.5;ENST00000463943.1;ENST00000485049.1,23564;23427;23397;23388;23387;23358
chr3,115146185,115146185,intron,,ENST00000675478.1;ENST00000357258.8;ENST00000704358.1;ENST00000474710.6;ENST00000704360.1;ENST00000488663.1,1102;1085;1085;1091;1106;1079
chr3,141412360,141412360,intron,ZBTB38,ENST00000509842.5;ENST00000321464.7;ENST00000507722.5;ENST00000636289.1;ENST00000503809.5;ENST00000513258.5;ENST00000509883.5;ENST00000514251.5;ENST00000637056.1;ENST00000510338.5;ENST00000504673.5;ENST00000513570.1,88146;43855;27549;26438;25907;25484;24712;24547;19640;10010;9989;9541
chr3,182795509,182795509,intron,ATP11B,ENST00000493826.1;ENST00000323116.10,2005;2004
chr4,184347402,184347402,intron,,ENST00000664357.1;ENST00000689417.1;ENST00000317596.3;ENST00000511465.1,6568;495;6574;509
chr6, 30615081, 30615081,intron,,ENST00000376511.7;ENST00000484449.1,2161;2162
chr9,  6750854,  6750854,intron,KDM4C,ENST00000536108.5,29990
chr1, 33130459, 33130460,intergenic,,ENST00000622988.1,12769
chr12, 56193197, 56193198,intergenic,,ENST00000553176.1,2913
chr12,110080012,110080013,intergenic,,ENST00000548191.1,6326
chr12,110776480,110776481,intergenic,,ENST00000625111.1,31931
chr2,230589670,230589671,intergenic,RNU6-451P,ENST00000362921.1,2549
chr5,116671589,116671590,intergenic,RPS17P2,ENST00000461663.1,44652
chr8, 55843672, 55843673,intergenic,LYN,ENST00000520220.6,36161
