chr,start,end,annotation,geneName,transcript,distanceToTSS
chr3,37176530,37176530,promoter-TSS,LRRFIP2,ENST00000354379.8;ENST00000421276.6;ENST00000440230.5;ENST00000416425.5;ENST00000438374.5;ENST00000482466.5;ENST00000490597.5;ENST00000496825.2;ENST00000483306.2,169;192;221;1;278;472;227;385;202
chr3,39406422,39406422,promoter-TSS,RPSA,ENST00000477325.1;ENST00000475346.1;ENST00000487876.1;ENST00000697728.1;ENST00000301821.11;ENST00000697753.1;ENST00000697816.1;ENST00000458478.6;ENST00000443003.2;ENST00000444512.2;ENST00000697729.1;ENST00000697730.1,293;295;296;297;297;297;298;310;312;340;343;511
chr3,40453297,40453297,promoter-TSS,ENTPD3-AS1,ENST00000439293.5;ENST00000669707.1;ENST00000425156.5;ENST00000668358.1;ENST00000452768.5;ENST00000420850.2;ENST00000689117.1;ENST00000702495.1,110;122;7;0;116;31;116;122
chr1,164921675,164921675,promoter-TSS,,ENST00000440329.2,45
chr3,44555198,44555198,promoter-TSS,,ENST00000426540.6;ENST00000431636.5;ENST00000341840.7;ENST00000273320.7;ENST00000418719.1;ENST00000447279.2,4;4;4;9;30;245
chr3,47825041,47825041,promoter-TSS,DHX30,ENST00000457607.1;ENST00000471082.1,12;870
chr3,48256932,48256932,promoter-TSS,MRPS18AP1,ENST00000414458.1,5
chr3,48609631,48609631,promoter-TSS,,ENST00000203407.6;ENST00000415995.5;ENST00000412343.5;ENST00000467690.5;ENST00000463708.1,14;4;4;3;0
chr3,49104735,49104735,promoter-TSS,,ENST00000306125.12;ENST00000636669.1;ENST00000430182.5;ENST00000414533.5;ENST00000464962.6;ENST00000636018.1;ENST00000637543.1;ENST00000494838.6;ENST00000635443.1;ENST00000494767.2;ENST00000635541.1;ENST00000470619.6;ENST00000452739.5;ENST00000482261.7;ENST00000635375.1;ENST00000634802.1;ENST00000634602.1;ENST00000635292.1;ENST00000635231.1;ENST00000635052.1;ENST00000635194.1;ENST00000418549.3;ENST00000417025.2;ENST00000634609.1;ENST00000634425.1;ENST00000635494.1;ENST00000634953.1;ENST00000634724.1;ENST00000635278.1;ENST00000482438.2,21;314;21;22;202;314;854;866;24;22;223;16;24;73;202;21;21;272;27;21;16;21;23;22;290;23;24;21;21;23
chr3,49339996,49339996,promoter-TSS,,ENST00000265560.9;ENST00000351842.8;ENST00000486549.5;ENST00000416417.5;ENST00000415188.1;ENST00000464168.5,56;36;32;39;39;56
chr3,49786539,49786539,promoter-TSS,,ENST00000321599.9;ENST00000613416.4;ENST00000395238.5;ENST00000468463.5;ENST00000460540.1;ENST00000498149.1;ENST00000495152.1,2;344;0;0;2;339;344
chr3,50238011,50238011,promoter-TSS,GNAI2,ENST00000440628.5,100
chr3,50292486,50292486,promoter-TSS,,ENST00000417626.8;ENST00000474556.5;ENST00000414734.5;ENST00000489569.1;ENST00000484043.5;ENST00000462001.1;ENST00000468737.1,56;61;96;65;436;49;429
chr3,51385030,51385030,promoter-TSS,,ENST00000528157.7;ENST00000446668.5;ENST00000470900.1;ENST00000688883.1,260;326;378;17
chr3,52154346,52154346,promoter-TSS,,ENST00000296484.7;ENST00000474012.1,76;57
chr3,52239599,52239599,promoter-TSS,,ENST00000678838.1;ENST00000305533.10;ENST00000676989.1;ENST00000678549.1;ENST00000678700.1;ENST00000678681.1;ENST00000676800.1;ENST00000677127.1;ENST00000499914.2;ENST00000472755.2;ENST00000678330.1;ENST00000676988.1;ENST00000677058.1,449;440;449;449;449;467;452;452;456;449;433;433;452
chr3,52455468,52455468,promoter-TSS,,ENST00000345716.9;ENST00000488380.5;ENST00000420808.2,135;148;148
chr3,52536338,52536338,promoter-TSS,SMIM4,ENST00000307106.3;ENST00000477703.6;ENST00000476842.1,263;266;266
chr3,52706100,52706100,promoter-TSS,,ENST00000619898.5;ENST00000448693.2;ENST00000474945.1;ENST00000266014.11;ENST00000478968.6;ENST00000491606.5;ENST00000484163.5;ENST00000497436.5;ENST00000497953.5;ENST00000487642.5;ENST00000464705.1;ENST00000463762.1,5;8;42;308;308;318;417;259;445;335;328;67
chr1,166876247,166876247,promoter-TSS,,ENST00000367874.5,16
chr3,56801884,56801884,promoter-TSS,,ENST00000296315.8;ENST00000465659.5;ENST00000495373.5,64;64;64
chr3,57756149,57756149,promoter-TSS,SLMAP,ENST00000295951.7;ENST00000417128.7;ENST00000705628.1;ENST00000670768.2;ENST00000438794.6;ENST00000705648.1;ENST00000705649.1;ENST00000705630.1;ENST00000705629.1;ENST00000705650.1;ENST00000705651.1;ENST00000705652.1;ENST00000659926.1;ENST00000465203.6;ENST00000475055.2;ENST00000705653.1;ENST00000659705.1;ENST00000671191.1;ENST00000667800.1;ENST00000655012.1;ENST00000428312.6;ENST00000664084.1,80;94;94;94;132;132;132;132;132;132;132;132;132;132;132;132;159;159;447;782;863;970
chr3,61251508,61251508,promoter-TSS,,ENST00000492590.6;ENST00000476844.5;ENST00000468189.5;ENST00000488467.5;ENST00000490952.1;ENST00000465330.1,55;94;48;94;123;95
chr3,66998388,66998388,promoter-TSS,KBTBD8,ENST00000484414.5;ENST00000469661.1;ENST00000460576.5;ENST00000417314.2;ENST00000460784.1;ENST00000665588.1,80;80;80;80;536;367
chr3,69085127,69085127,promoter-TSS,ARL6IP5,ENST00000470936.1;ENST00000485444.1,90;84
chr3,71754506,71754506,promoter-TSS,,ENST00000647725.1;ENST00000448225.5;ENST00000295612.7;ENST00000496214.6,276;122;881;122
chr1,167936258,167936258,promoter-TSS,DCAF6,ENST00000470919.5;ENST00000432587.6;ENST00000367843.7;ENST00000470721.5;ENST00000367840.4;ENST00000312263.10;ENST00000455334.5;ENST00000367846.8,15;300;402;414;424;449;894;217
chr3,88059316,88059316,promoter-TSS,,ENST00000636215.2;ENST00000473136.4;ENST00000309534.10;ENST00000482016.6;ENST00000675130.1;ENST00000474441.1,60;41;267;310;864;370
chr3,98522293,98522293,promoter-TSS,,ENST00000502999.1,276
chr3,101513103,101513103,promoter-TSS,SENP7,ENST00000394091.5,80
chr1,169367944,169367944,promoter-TSS,BLZF1,ENST00000367807.7;ENST00000329281.6;ENST00000420531.1;ENST00000367808.8;ENST00000426663.1;ENST00000367811.8;ENST00000472647.5;ENST00000525440.5;ENST00000528517.5;ENST00000480478.5;ENST00000524967.5;ENST00000485609.5;ENST00000491225.5;ENST00000527460.1,25;25;27;250;292;146;1;1;213;146;171;3;146;161
chr3,108589814,108589814,promoter-TSS,,ENST00000361582.8;ENST00000486815.5;ENST00000479138.5;ENST00000295746.13;ENST00000481530.5;ENST00000487834.5;ENST00000468953.1;ENST00000461666.1;ENST00000625495.1,91;79;240;375;361;169;357;382;438
chr3,112990999,112990999,promoter-TSS,,ENST00000383678.8;ENST00000383677.7;ENST00000295864.9;ENST00000485330.5;ENST00000488781.5;ENST00000467752.5;ENST00000473129.1,14;13;11;7;9;418;567
chr3,113019639,113019639,promoter-TSS,,ENST00000460707.1;ENST00000663401.1;ENST00000314400.10;ENST00000383675.6;ENST00000472637.5;ENST00000486271.5;ENST00000469809.5;ENST00000472705.5;ENST00000469169.5;ENST00000489848.5;ENST00000462295.5;ENST00000461381.5;ENST00000496206.5;ENST00000491121.1;ENST00000494575.5;ENST00000494891.5;ENST00000470663.1;ENST00000496340.1;ENST00000472166.1,97;54;31;93;14;66;18;24;24;30;26;31;4;81;31;35;41;31;478
chr3,113746335,113746335,promoter-TSS,,ENST00000703904.2;ENST00000703907.1;ENST00000462855.1;ENST00000273398.8;ENST00000470455.5;ENST00000703908.1;ENST00000496747.6;ENST00000475322.1;ENST00000703909.1;ENST00000703910.1;ENST00000240922.8;ENST00000477813.5;ENST00000497525.5;ENST00000497255.1;ENST00000481432.5;ENST00000493900.5;ENST00000478020.1;ENST00000467022.1,434;691;697;699;701;705;706;714;720;745;85;275;540;104;85;34;85;85
chr3,113747327,113747327,promoter-TSS,,ENST00000492981.1,80
chr3,116359984,116359984,promoter-TSS,LSAMP-AS1,ENST00000490351.1,39
chr3,120742457,120742457,promoter-TSS,GTF2E1,ENST00000484715.1;ENST00000469772.5;ENST00000492959.1;ENST00000283875.6;ENST00000497393.1;ENST00000273375.8;ENST00000648525.1;ENST00000485161.5;ENST00000481015.5;ENST00000465022.5;ENST00000491398.5;ENST00000483733.1,179;274;286;286;304;58;58;56;47;52;75;62
chr3,124730459,124730459,promoter-TSS,UMPS,ENST00000462091.5;ENST00000628619.1;ENST00000467167.5;ENST00000460034.5;ENST00000474588.5;ENST00000479719.5;ENST00000497791.5;ENST00000232607.7;ENST00000683807.1,25;13;13;6;6;6;6;6;36
chr1,1315591,1315591,promoter-TSS,INTS11,ENST00000470030.6;ENST00000478641.5;ENST00000527383.5;ENST00000531292.5;ENST00000467408.6;ENST00000531020.1,157;420;16;926;9;449
chr3,128681095,128681095,promoter-TSS,RPN1,ENST00000497289.5,19
chr3,128726002,128726002,promoter-TSS,,ENST00000676425.1;ENST00000675712.1;ENST00000675864.1;ENST00000490093.6;ENST00000675342.1;ENST00000493186.6;ENST00000674748.1;ENST00000265062.8;ENST00000482525.5;ENST00000491681.1,133;133;133;154;160;180;180;180;190;349
chr1,172444310,172444310,promoter-TSS,C1orf105,ENST00000488100.6;ENST00000484368.1;ENST00000344529.5;ENST00000367728.1;ENST00000478184.1,828;226;240;223;363
chr3,129183678,129183678,promoter-TSS,,ENST00000692257.1;ENST00000688670.2;ENST00000691714.2,379;379;386
chr3,129440091,129440091,promoter-TSS,,ENST00000440957.7;ENST00000688129.1;ENST00000689313.1;ENST00000689801.1;ENST00000347300.6;ENST00000691583.1;ENST00000512157.6;ENST00000688970.1;ENST00000689643.1;ENST00000685282.1;ENST00000687377.1;ENST00000687645.1;ENST00000692242.1;ENST00000693489.1;ENST00000689819.1;ENST00000687864.1;ENST00000690209.1;ENST00000691705.1;ENST00000691733.1;ENST00000686375.1;ENST00000688504.1;ENST00000689871.1;ENST00000691964.1;ENST00000685447.1;ENST00000685939.1;ENST00000686473.1;ENST00000686531.1;ENST00000686830.1;ENST00000687791.1;ENST00000689796.1;ENST00000690723.1;ENST00000691770.1;ENST00000692391.1;ENST00000692985.1;ENST00000693129.1;ENST00000693162.1;ENST00000685921.1;ENST00000689332.1;ENST00000690862.1;ENST00000692228.1;ENST00000693114.1;ENST00000296266.7;ENST00000690663.1;ENST00000687398.1;ENST00000689492.1;ENST00000693588.1;ENST00000690677.1;ENST00000431818.8;ENST00000688664.1;ENST00000507564.5;ENST00000504021.6;ENST00000693233.1;ENST00000348417.7;ENST00000692901.1;ENST00000515783.6;ENST00000688020.1;ENST00000512220.5;ENST00000349441.6;ENST00000691641.1;ENST00000692321.1;ENST00000689005.1;ENST00000685087.1;ENST00000692728.1;ENST00000685189.1;ENST00000691360.1;ENST00000687766.1;ENST00000687845.1;ENST00000504653.6;ENST00000692508.1;ENST00000429544.7;ENST00000249910.5;ENST00000393278.6;ENST00000503197.5;ENST00000509828.1;ENST00000507208.1;ENST00000509587.1;ENST00000505883.1,54;33;13;24;33;33;35;35;35;35;35;35;35;35;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;47;60;60;60;72;80;112;112;120;128;128;132;136;137;138;141;152;155;155;155;157;169;190;190;224;239;241;500;142;81;87;83;163;55;150;153
chr1,172533342,172533342,promoter-TSS,SUCO,ENST00000608566.1,40
chr3,129893057,129893057,promoter-TSS,TMCC1-AS1,ENST00000605830.6;ENST00000686063.1;ENST00000690344.1;ENST00000605698.2;ENST00000603884.5;ENST00000671446.1;ENST00000653304.1;ENST00000509440.5,753;788;796;805;813;817;824;311
chr3,131502951,131502951,promoter-TSS,,ENST00000663361.1;ENST00000666946.1;ENST00000666150.1;ENST00000660541.1;ENST00000655982.1;ENST00000264995.8;ENST00000511168.5;ENST00000425847.6;ENST00000507669.5;ENST00000512877.1;ENST00000510923.5;ENST00000510154.1,58;43;30;1;92;19;31;31;8;0;15;13
chr3,132035029,132035029,promoter-TSS,,ENST00000429747.6,14
chr3,133805868,133805868,promoter-TSS,,ENST00000678299.1;ENST00000494297.5,52;684
chr3,138009858,138009858,promoter-TSS,,ENST00000183605.10;ENST00000479660.1,306;357
chr3,138187563,138187563,promoter-TSS,ARMC8,ENST00000461822.5;ENST00000485396.5;ENST00000471453.5;ENST00000470821.5;ENST00000471709.5;ENST00000463485.5;ENST00000468560.1,45;34;33;31;15;10;212
chr3,139344014,139344014,promoter-TSS,,ENST00000693155.1;ENST00000492644.2;ENST00000692727.1;ENST00000686433.1;ENST00000690298.1;ENST00000480644.2;ENST00000310776.9;ENST00000680020.1;ENST00000498505.5;ENST00000480938.5;ENST00000691070.1;ENST00000465373.5;ENST00000466690.5;ENST00000486705.1;ENST00000689286.1;ENST00000478464.6;ENST00000689925.1,9;0;0;0;4;5;5;5;7;12;12;24;26;101;536;550;658
chr3,140901477,140901477,promoter-TSS,RPL23AP41,ENST00000484754.1,716
chr3,141487085,141487085,promoter-TSS,,ENST00000286364.9;ENST00000515549.1,57;37
chr3,142724602,142724602,promoter-TSS,TRPC1,ENST00000460401.1;ENST00000690164.1;ENST00000664914.1,36;654;720
chr1,175023420,175023420,promoter-TSS,MRPS14,ENST00000476371.1;ENST00000367677.3;ENST00000383932.1,4;4;839
chr3,147392564,147392564,promoter-TSS,ZIC1,ENST00000472523.1;ENST00000472749.6;ENST00000463850.5;ENST00000475502.1,857;172;133;166
chr3,147393614,147393614,promoter-TSS,ZIC1,ENST00000488404.5;ENST00000494569.5,280;680
chr3,149970813,149970813,promoter-TSS,,ENST00000239940.12;ENST00000481767.5;ENST00000460404.5;ENST00000468323.5;ENST00000498169.1;ENST00000475518.5;ENST00000481275.5;ENST00000461930.1,81;97;90;84;68;77;411;90
chr3,150286754,150286754,promoter-TSS,,ENST00000665600.1,176
chr3,150410237,150410237,promoter-TSS,TSC22D2,ENST00000480589.1;ENST00000466814.1;ENST00000485421.1,731;771;941
chr3,150603162,150603162,promoter-TSS,SELENOT,ENST00000477889.5;ENST00000471696.6;ENST00000492132.1;ENST00000485923.1;ENST00000479209.1;ENST00000491195.1;ENST00000490945.1;ENST00000484608.2,128;158;165;173;11;7;65;5
chr3,151085229,151085229,promoter-TSS,,ENST00000685357.1;ENST00000687756.1;ENST00000469768.1;ENST00000693531.1,56;434;467;491
chr3,151086925,151086925,promoter-TSS,MED12L,ENST00000474524.5;ENST00000273432.8,35;30
chr3,154324477,154324477,promoter-TSS,,ENST00000496811.6;ENST00000308361.10;ENST00000329463.9;ENST00000491011.1,9;16;60;225
chr3,156456939,156456939,promoter-TSS,KCNAB1,ENST00000461717.5;ENST00000497291.5;ENST00000496923.1,14;270;538
chr3,157159517,157159517,promoter-TSS,CCNL1,ENST00000478454.5;ENST00000467081.1;ENST00000464575.1,565;75;261
chr3,158961485,158961485,promoter-TSS,IQCJ-SCHIP1,ENST00000639147.1,749
chr3,160449337,160449337,promoter-TSS,TRIM59,ENST00000543469.1,399
chr3,169773413,169773413,promoter-TSS,,ENST00000349841.10;ENST00000602751.5;ENST00000356716.8;ENST00000544106.5,16;7;13;851
chr3,172679786,172679786,promoter-TSS,,ENST00000444110.1,927
chr3,175941122,175941122,promoter-TSS,,ENST00000562617.1,84
chr3,178860013,178860013,promoter-TSS,KCNMB2-AS1,ENST00000432385.5,462
chr3,179347635,179347635,promoter-TSS,,ENST00000471841.6;ENST00000357390.8;ENST00000467174.6,73;99;414
chr3,179653326,179653326,promoter-TSS,USP13,ENST00000497380.1;ENST00000496897.5,27;366
chr3,184711787,184711787,promoter-TSS,,ENST00000700955.1;ENST00000693086.1;ENST00000702267.1;ENST00000663807.1;ENST00000700841.1,396;396;396;457;479
chr3,185254000,185254000,promoter-TSS,,ENST00000231887.8;ENST00000456310.5;ENST00000475987.1;ENST00000440662.1;ENST00000581890.1,48;47;48;30;727
chr3,185937469,185937469,promoter-TSS,TRA2B,ENST00000487615.5;ENST00000471134.1,48;868
chr3,186784464,186784464,promoter-TSS,SNORD2,ENST00000459163.1;ENST00000466362.1;ENST00000577781.1,331;596;284
chr3,192917784,192917784,promoter-TSS,,ENST00000392452.3,71
chr1,179229605,179229605,promoter-TSS,,ENST00000502732.6;ENST00000367623.8;ENST00000507173.5;ENST00000511413.5;ENST00000668691.1;ENST00000660584.1,71;207;207;207;78;298
chr3,194487783,194487783,promoter-TSS,,ENST00000657621.1;ENST00000645538.1;ENST00000645319.2,70;780;780
chr1,179457217,179457217,promoter-TSS,HNRNPA1P54,ENST00000411857.2,97
chr3,195542953,195542953,promoter-TSS,,ENST00000686608.1;ENST00000625807.1,464;73
chr3,196432369,196432369,promoter-TSS,,ENST00000296328.9;ENST00000429160.1;ENST00000428095.1;ENST00000381887.7;ENST00000493566.1,57;57;60;27;57
chr3,196528995,196528995,promoter-TSS,,ENST00000393644.3,203
chr3,197298148,197298148,promoter-TSS,DLG1-AS1,ENST00000414529.5;ENST00000430666.1;ENST00000653937.1;ENST00000656096.1;ENST00000671185.1;ENST00000656087.1;ENST00000670455.1;ENST00000669565.1;ENST00000661453.1;ENST00000664564.1;ENST00000660898.1;ENST00000660432.1;ENST00000659221.1;ENST00000664991.1;ENST00000670935.1;ENST00000667971.1;ENST00000666007.1;ENST00000661013.1;ENST00000436682.6;ENST00000662727.1;ENST00000422288.6;ENST00000450955.5;ENST00000392382.6;ENST00000392381.7;ENST00000456699.6;ENST00000392380.6;ENST00000486877.1;ENST00000412364.2;ENST00000434148.1,103;103;851;919;294;338;304;294;276;442;294;289;299;136;346;294;448;453;322;322;448;943;32;32;414;414;414;551;624
chr1,179882622,179882622,promoter-TSS,TOR1AIP1,ENST00000435319.8;ENST00000531630.6;ENST00000527391.5;ENST00000529091.5;ENST00000610272.1,73;171;266;343;26
chr4,473978,473978,promoter-TSS,ABCA11P,ENST00000507854.1;ENST00000514396.5;ENST00000515578.5,72;72;72
chr4,804873,804873,promoter-TSS,CPLX1,ENST00000504062.1,34
chr4,932269,932269,promoter-TSS,TMEM175,ENST00000507319.5;ENST00000513952.5;ENST00000514453.5;ENST00000505734.1;ENST00000515492.5;ENST00000504744.5;ENST00000509508.5;ENST00000452360.6;ENST00000264771.9;ENST00000515876.5;ENST00000513682.5;ENST00000515740.5;ENST00000438836.6;ENST00000504505.1;ENST00000508204.5;ENST00000510493.5;ENST00000514546.5;ENST00000504850.1;ENST00000622959.3;ENST00000314167.9;ENST00000505819.5;ENST00000507580.5;ENST00000502656.5;ENST00000512325.3;ENST00000628912.1;ENST00000513935.1,117;134;156;162;174;176;190;190;190;191;192;195;202;205;208;210;212;217;247;46;95;47;57;47;57;48
chr4,1248131,1248131,promoter-TSS,,ENST00000703164.1,34
chr4,1898915,1898915,promoter-TSS,NSD2,ENST00000503128.5,302
chr4,1992700,1992700,promoter-TSS,NELFA,ENST00000463820.5;ENST00000416258.5,455;75
chr4,4248195,4248195,promoter-TSS,,ENST00000689467.1;ENST00000254742.6;ENST00000382753.5,49;16;27
chr4,6640679,6640679,promoter-TSS,,ENST00000382581.5;ENST00000507420.1;ENST00000512914.1,5;6;34
chr4,6709870,6709870,promoter-TSS,MRFAP1L1,ENST00000500563.2;ENST00000320848.7,42;4
chr4,7043654,7043654,promoter-TSS,,ENST00000310085.6,652
chr4,7068049,7068049,promoter-TSS,,ENST00000706688.1;ENST00000706689.1;ENST00000264954.5;ENST00000504920.5;ENST00000514056.1;ENST00000706690.1,5;35;14;14;501;17
chr4,10456784,10456784,promoter-TSS,,ENST00000663264.1,38
chr4,11914614,11914614,promoter-TSS,,ENST00000514103.1,52
chr4,15656180,15656180,promoter-TSS,,ENST00000341285.8;ENST00000511441.5;ENST00000412094.6;ENST00000507700.5;ENST00000504837.1,822;838;797;838;884
chr4,17512036,17512036,promoter-TSS,QDPR,ENST00000513615.5;ENST00000281243.10;ENST00000507439.5;ENST00000428702.6;ENST00000508623.5;ENST00000505710.1,52;53;32;49;50;54
chr4,18021760,18021760,promoter-TSS,,ENST00000635767.2;ENST00000675143.1;ENST00000637787.1;ENST00000675605.1;ENST00000510451.5;ENST00000675927.1;ENST00000676061.1;ENST00000674942.1;ENST00000512376.2,4;0;16;10;2;10;4;4;4
chr4,26321043,26321043,promoter-TSS,,ENST00000681506.1;ENST00000509158.6;ENST00000681856.1;ENST00000691085.1;ENST00000692303.1;ENST00000513182.5;ENST00000680210.1;ENST00000681679.1;ENST00000681025.1;ENST00000511401.5;ENST00000680140.1;ENST00000355476.8;ENST00000680511.1;ENST00000510778.7;ENST00000679698.1;ENST00000679469.1;ENST00000681484.1;ENST00000505958.6;ENST00000507561.5,81;67;39;39;39;35;31;31;31;28;28;28;27;26;20;184;255;321;558
chr4,33467400,33467400,promoter-TSS,,ENST00000673514.1,1
chr4,37826741,37826741,promoter-TSS,PGM2,ENST00000625312.2;ENST00000381967.9;ENST00000515668.5;ENST00000505986.5;ENST00000512556.1,80;54;32;21;19
chr4,40056794,40056794,promoter-TSS,,ENST00000706658.1;ENST00000261435.11;ENST00000511480.5;ENST00000515550.1,2;55;118;141
chr1,182839373,182839373,promoter-TSS,,ENST00000367549.4;ENST00000483416.1,25;360
chr4,41359180,41359180,promoter-TSS,LIMCH1,ENST00000513024.5,426
chr4,44629476,44629476,promoter-TSS,,ENST00000684735.1,71
chr4,53377825,53377825,promoter-TSS,,ENST00000703497.1;ENST00000703498.1;ENST00000505125.5;ENST00000703499.1;ENST00000703500.1;ENST00000507166.5;ENST00000513975.5;ENST00000510668.1,27;26;21;13;13;13;17;392
chr4,54064507,54064507,promoter-TSS,,ENST00000654316.1;ENST00000263921.8;ENST00000512964.5;ENST00000510894.1;ENST00000509678.1,731;97;206;208;198
chr4,56436328,56436328,promoter-TSS,,ENST00000512576.3;ENST00000264220.6;ENST00000510643.5;ENST00000507724.1,67;712;819;831
chr4,76251757,76251757,promoter-TSS,FAM47E,ENST00000510328.5;ENST00000424749.7;ENST00000515604.5;ENST00000651133.1;ENST00000514365.5;ENST00000502320.2;ENST00000509377.1,56;35;35;30;24;23;23
chr1,185156686,185156686,promoter-TSS,SWT1,ENST00000367501.7;ENST00000367500.9;ENST00000450350.1,393;480;795
chr4,82402571,82402571,promoter-TSS,IGBP1P4,ENST00000503202.1,114
chr4,82429637,82429637,promoter-TSS,,ENST00000273920.8;ENST00000507721.5;ENST00000602300.5;ENST00000349655.8;ENST00000514511.1,952;239;195;189;211
chr4,83010731,83010731,promoter-TSS,,ENST00000340417.8;ENST00000510877.5;ENST00000442461.6;ENST00000446851.6;ENST00000506560.5;ENST00000508171.5,91;89;0;91;21;20
chr4,83035223,83035223,promoter-TSS,COPS4,ENST00000511891.5;ENST00000509317.5;ENST00000510801.5;ENST00000264389.7;ENST00000506443.5;ENST00000507376.1;ENST00000503682.5;ENST00000511653.1;ENST00000511708.1,51;49;48;39;23;21;15;1;206
chr4,83456060,83456060,promoter-TSS,MRPS18C,ENST00000507019.5;ENST00000507349.5;ENST00000295491.9;ENST00000509970.5;ENST00000505719.1;ENST00000508591.5;ENST00000295488.8;ENST00000510985.1;ENST00000515482.1;ENST00000440639.2,76;4;1;22;29;255;236;236;204;236
chr4,88697744,88697744,promoter-TSS,,ENST00000323061.7,84
chr4,98929096,98929096,promoter-TSS,,ENST00000450253.7;ENST00000280892.10;ENST00000515638.5;ENST00000511644.5;ENST00000504432.5;ENST00000505992.1;ENST00000507665.5;ENST00000504472.1;ENST00000418385.2,36;3;28;4;28;36;31;36;28
chr4,98995765,98995765,promoter-TSS,METAP1,ENST00000507537.5;ENST00000296411.11;ENST00000506238.5;ENST00000625963.1;ENST00000503247.5;ENST00000510107.5,43;43;24;10;0;64
chr4,99564065,99564065,promoter-TSS,,ENST00000457717.6;ENST00000504724.1;ENST00000511610.6;ENST00000505094.6;ENST00000511045.6;ENST00000394877.7;ENST00000394876.7;ENST00000273962.7;ENST00000455368.6;ENST00000514547.1;ENST00000507394.1,15;17;17;17;17;47;25;396;334;341;392
chr4,99949279,99949279,promoter-TSS,,ENST00000514624.1,726
chr4,102825527,102825527,promoter-TSS,UBE2D3,ENST00000504211.5;ENST00000508635.5;ENST00000508476.5,14;12;31
chr4,112647970,112647970,promoter-TSS,,ENST00000685716.1;ENST00000362299.1,982;28
chr4,112648604,112648604,promoter-TSS,,ENST00000685716.1;ENST00000688371.2;ENST00000691790.1;ENST00000362299.1;ENST00000362275.1;ENST00000385192.1;ENST00000362232.1;ENST00000362188.1,348;95;94;662;532;352;173;46
chr1,193122247,193122247,promoter-TSS,CDC73,ENST00000648071.1;ENST00000635846.1;ENST00000649606.1;ENST00000647662.1;ENST00000482484.1;ENST00000649706.1,67;66;58;52;222;287
chr4,127782202,127782202,promoter-TSS,HSPA4L,ENST00000508549.5;ENST00000296464.9,119;119
chr4,128810116,128810116,promoter-TSS,JADE1,ENST00000514740.1,84
chr4,139084171,139084171,promoter-TSS,ELF2,ENST00000512627.1,52
chr4,139301496,139301496,promoter-TSS,,ENST00000700275.1;ENST00000296543.10;ENST00000700276.1;ENST00000468029.2;ENST00000700277.1;ENST00000398947.1;ENST00000700278.1;ENST00000482087.1;ENST00000539002.5;ENST00000544855.5;ENST00000505036.5;ENST00000503453.5;ENST00000513022.5;ENST00000507764.1,49;8;26;36;60;91;104;487;285;285;291;75;262;285
chr4,141132735,141132735,promoter-TSS,,ENST00000506101.2,97
chr4,143184669,143184669,promoter-TSS,USP38,ENST00000510377.5;ENST00000307017.9;ENST00000683224.1;ENST00000682469.1;ENST00000684586.1;ENST00000657857.1,247;247;297;759;781;19
chr4,143185559,143185559,promoter-TSS,USP38,ENST00000511739.1;ENST00000684346.1;ENST00000507826.1;ENST00000657857.1;ENST00000507486.1,134;529;697;869;729
chr4,145098313,145098313,promoter-TSS,ABCE1,ENST00000502586.5;ENST00000502803.5;ENST00000507193.5;ENST00000296577.9;ENST00000506506.5;ENST00000649263.1;ENST00000641499.1;ENST00000506851.5;ENST00000507656.6;ENST00000502651.5;ENST00000451299.6;ENST00000309439.9;ENST00000510270.5;ENST00000511466.5;ENST00000513054.5;ENST00000502562.5;ENST00000512680.5;ENST00000508087.5;ENST00000504721.5;ENST00000514704.5;ENST00000507134.5;ENST00000502847.1,24;1;1;1;0;138;98;99;116;96;123;99;123;121;132;116;561;148;930;145;129;177
chr4,146521945,146521945,promoter-TSS,,ENST00000692741.2;ENST00000432059.6;ENST00000335472.12;ENST00000693222.1;ENST00000507030.5;ENST00000511315.2;ENST00000507560.5;ENST00000394059.8;ENST00000511374.5;ENST00000502607.1,479;18;4;4;227;307;71;49;114;22
chr4,151099635,151099635,promoter-TSS,RPS3A,ENST00000509736.5;ENST00000505243.5;ENST00000507485.1;ENST00000274065.9;ENST00000515818.5;ENST00000514682.5;ENST00000503002.5;ENST00000512690.5;ENST00000508783.5;ENST00000512797.5;ENST00000507327.5;ENST00000515792.5;ENST00000506126.5;ENST00000510993.1,10;6;6;6;5;5;3;3;4;32;33;35;38;237
chr4,151760995,151760995,promoter-TSS,,ENST00000263985.11;ENST00000515812.5;ENST00000503160.5;ENST00000515884.5;ENST00000511538.5;ENST00000512306.5;ENST00000508611.1,11;3;64;41;24;9;4
chr4,157204788,157204788,promoter-TSS,,ENST00000511007.1,66
chr4,169660229,169660229,promoter-TSS,,ENST00000507875.6,10
chr4,169921420,169921420,promoter-TSS,,ENST00000669514.1,2
chr4,173334659,173334659,promoter-TSS,,ENST00000687417.2;ENST00000296503.10;ENST00000438704.6;ENST00000446922.6;ENST00000511316.1;ENST00000506267.1,92;300;986;267;226;409
