chr,start,end,annotation,geneName,transcript,distanceToTSS
chr9,136807960,136807960,promoter-TSS,RABL6,ENST00000371671.9;ENST00000311502.12;ENST00000484471.6;ENST00000371663.10;ENST00000357466.6,16;11;0;6;198
chr9,136849419,136849419,promoter-TSS,,ENST00000247665.12;ENST00000462205.5;ENST00000497413.1;ENST00000463215.1,9;5;6;359
chr9,137241302,137241302,promoter-TSS,,ENST00000340384.5;ENST00000604929.1,14;13
chr10,32056327,32056327,promoter-TSS,,ENST00000383933.1;ENST00000302418.5,418;97
chr10,32347134,32347134,promoter-TSS,,ENST00000417447.1;ENST00000319778.11;ENST00000667706.1;ENST00000263062.8;ENST00000495790.1;ENST00000469059.2;ENST00000480402.1,262;23;43;50;314;12;83
chr10,32379509,32379509,promoter-TSS,EPC1,ENST00000375110.6;ENST00000479380.2;ENST00000462470.1,710;824;894
chrX,7148066,7148066,promoter-TSS,,ENST00000660000.2;ENST00000658154.1;ENST00000381077.10;ENST00000412827.6;ENST00000424830.6;ENST00000486446.3;ENST00000498474.2,88;88;86;86;91;58;85
chrX,11111126,11111126,promoter-TSS,HCCS,ENST00000321143.8;ENST00000380762.5;ENST00000380763.7;ENST00000669054.1;ENST00000608176.5;ENST00000658066.1;ENST00000701330.1;ENST00000701147.1;ENST00000608576.5;ENST00000690117.1;ENST00000433747.6;ENST00000608916.1;ENST00000701437.1;ENST00000686676.1;ENST00000700761.1;ENST00000701415.1,174;205;215;93;16;18;16;11;11;11;11;14;11;13;1;15
chrX,12974100,12974100,promoter-TSS,,ENST00000687478.1,533
chrX,13689195,13689195,promoter-TSS,,ENST00000464506.2;ENST00000243325.6;ENST00000618931.2,66;33;8
chrX,15675730,15675730,promoter-TSS,CA5BP1,ENST00000380333.5;ENST00000380331.5;ENST00000649243.1;ENST00000650271.1,14;563;121;717
chrX,15790490,15790490,promoter-TSS,,ENST00000691502.1;ENST00000380308.7;ENST00000307771.8;ENST00000468028.1,18;17;5;21
chrX,18984992,18984992,promoter-TSS,,ENST00000379942.5,877
chrX,20266962,20266962,promoter-TSS,,ENST00000379565.9;ENST00000643085.1;ENST00000645270.1;ENST00000644368.1;ENST00000438357.2,52;355;334;302;861
chrX,24054947,24054947,promoter-TSS,EIF2S3,ENST00000487075.1;ENST00000253039.9;ENST00000423068.1,0;8;23
chrX,24150226,24150226,promoter-TSS,ZFX-AS1,ENST00000427551.1,571
chr1,22451926,22451926,promoter-TSS,,ENST00000375647.5;ENST00000374651.8;ENST00000404138.5;ENST00000400239.6,74;74;74;58
chrX,44873696,44873696,promoter-TSS,KDM6A,ENST00000475233.1;ENST00000675157.1;ENST00000676389.1;ENST00000675182.1,18;101;107;182
chrX,46447137,46447137,promoter-TSS,KRBOX4,ENST00000298190.10;ENST00000377919.6;ENST00000464900.5;ENST00000476762.5;ENST00000344302.9;ENST00000478600.5,154;156;159;159;159;159
chrX,47145278,47145278,promoter-TSS,,ENST00000377604.8;ENST00000345781.10;ENST00000628161.2;ENST00000329236.8;ENST00000690204.1;ENST00000690053.1;ENST00000377811.4;ENST00000692649.1;ENST00000276062.9;ENST00000688286.1,56;0;0;168;899;589;575;570;567;575
chrX,47193869,47193869,promoter-TSS,UBA1,ENST00000442035.5;ENST00000335972.11;ENST00000457753.5,39;39;31
chrX,47232938,47232938,promoter-TSS,USP11,ENST00000218348.7;ENST00000478596.5;ENST00000377107.7;ENST00000469080.5;ENST00000377080.7;ENST00000377078.2,71;45;70;91;453;833
chrX,47233871,47233871,promoter-TSS,USP11,ENST00000377078.2,98
chrX,47482687,47482687,promoter-TSS,LINC01560,ENST00000624822.1;ENST00000357412.2;ENST00000313116.11,883;883;101
chrX,48071492,48071492,promoter-TSS,ZNF630,ENST00000428463.5;ENST00000409324.7,350;375
chrX,48475879,48475879,promoter-TSS,FTSJ1,ENST00000396894.8;ENST00000492562.5;ENST00000019019.6;ENST00000348411.3;ENST00000485486.1;ENST00000473235.5;ENST00000487353.5,141;273;281;319;323;338;380
chrX,48696791,48696791,promoter-TSS,,ENST00000376687.4,56
chrX,48911679,48911679,promoter-TSS,SLC35A2,ENST00000635285.1;ENST00000247138.11;ENST00000635460.1;ENST00000376529.8;ENST00000635628.1;ENST00000445167.7;ENST00000635589.1;ENST00000616181.5;ENST00000452555.7;ENST00000635238.1;ENST00000634665.1;ENST00000635015.1;ENST00000376512.2;ENST00000634461.1,27;32;44;32;32;9;32;32;32;32;32;32;1;9
chrX,49002220,49002220,promoter-TSS,,ENST00000704103.1;ENST00000619149.5;ENST00000703874.1;ENST00000704104.1;ENST00000704095.1;ENST00000622599.5;ENST00000376423.8;ENST00000593475.6;ENST00000703875.1;ENST00000703876.1;ENST00000703988.1;ENST00000704268.1;ENST00000703958.1;ENST00000703859.1;ENST00000704044.1;ENST00000495258.2;ENST00000703959.1;ENST00000619107.2;ENST00000703860.1;ENST00000703880.1;ENST00000704045.1;ENST00000617369.5;ENST00000704029.1;ENST00000703925.1;ENST00000703961.1;ENST00000703926.1;ENST00000703989.1;ENST00000704105.1;ENST00000474512.2;ENST00000703963.1;ENST00000703990.1;ENST00000703877.1;ENST00000704033.1;ENST00000703991.1;ENST00000704106.1;ENST00000703927.1;ENST00000703928.1;ENST00000704048.1;ENST00000703962.1;ENST00000704034.1;ENST00000704017.1;ENST00000703929.1;ENST00000703878.1;ENST00000703879.1;ENST00000703861.1;ENST00000704035.1;ENST00000703930.1;ENST00000704036.1;ENST00000703931.1;ENST00000704019.1;ENST00000703905.1;ENST00000703993.1;ENST00000621664.2;ENST00000704107.1;ENST00000703994.1;ENST00000703932.1;ENST00000704272.1;ENST00000703881.1;ENST00000704020.1;ENST00000704096.1;ENST00000703933.1;ENST00000704046.1;ENST00000704108.1;ENST00000704021.1;ENST00000703882.1;ENST00000704038.1;ENST00000703995.1;ENST00000704047.1;ENST00000703854.1;ENST00000611757.4;ENST00000703884.1;ENST00000703906.1;ENST00000703862.1;ENST00000704097.1;ENST00000704039.1;ENST00000704098.1;ENST00000703935.1;ENST00000703887.1;ENST00000611705.5,13;43;42;13;19;41;43;43;26;43;43;16;18;43;38;16;22;37;37;43;37;38;43;16;28;41;43;43;38;43;43;5;41;876;43;41;43;14;24;41;43;12;10;19;41;28;41;38;43;43;43;420;28;17;15;27;43;15;43;8;44;43;18;43;43;15;43;43;23;41;41;33;43;43;906;23;418;17;41
chrX,49079991,49079991,promoter-TSS,WDR45,ENST00000376358.4;ENST00000376372.9;ENST00000634944.1;ENST00000635003.1;ENST00000634838.1;ENST00000634559.1;ENST00000322995.13;ENST00000485908.6;ENST00000473974.5;ENST00000376368.7;ENST00000396681.9;ENST00000634736.1;ENST00000635666.1;ENST00000475880.6;ENST00000635344.1;ENST00000634522.1;ENST00000474053.6;ENST00000471338.6;ENST00000476728.5;ENST00000465431.6;ENST00000634711.1;ENST00000496803.6;ENST00000634390.1;ENST00000636049.1;ENST00000636645.1,103;103;81;123;109;98;92;79;118;61;88;90;101;110;88;134;131;87;103;134;75;75;89;288;895
chrX,51803060,51803060,promoter-TSS,MAGED1,ENST00000375772.7,52
chrX,53225175,53225175,promoter-TSS,,ENST00000687695.1;ENST00000685641.1;ENST00000685423.1;ENST00000693277.1;ENST00000688699.1;ENST00000375401.8;ENST00000404049.7;ENST00000691505.1;ENST00000465402.2;ENST00000687928.1;ENST00000685539.1;ENST00000429877.5;ENST00000428012.1;ENST00000349663.6,47;48;285;373;32;31;0;17;47;15;57;32;18;22
chrX,53434334,53434334,promoter-TSS,HSD17B10,ENST00000375304.9;ENST00000684692.1;ENST00000168216.11;ENST00000375298.4;ENST00000682365.1;ENST00000495986.2,21;32;35;15;35;13
chrX,54183540,54183540,promoter-TSS,,ENST00000375180.7;ENST00000328235.4;ENST00000497680.1;ENST00000477084.1,285;284;761;258
chrX,63755111,63755111,promoter-TSS,ARHGEF9,ENST00000253401.10;ENST00000374870.8;ENST00000671907.1;ENST00000637040.1;ENST00000636048.1;ENST00000638021.1;ENST00000672513.1;ENST00000624538.2;ENST00000672194.1;ENST00000637520.1;ENST00000639092.1;ENST00000637417.1;ENST00000637557.1;ENST00000495564.5;ENST00000624210.3;ENST00000637723.2;ENST00000637178.1;ENST00000635967.1;ENST00000374872.4;ENST00000624843.3;ENST00000636392.1;ENST00000636102.1;ENST00000636926.1;ENST00000636276.1;ENST00000623951.1;ENST00000677315.1,1;21;32;399;363;355;345;78;1;12;770;11;370;31;32;1;379;12;15;47;426;370;15;54;40;446
chrX,71111533,71111533,promoter-TSS,,ENST00000644911.1;ENST00000645518.1;ENST00000646505.1;ENST00000646106.1;ENST00000644022.1;ENST00000644708.1;ENST00000645266.1;ENST00000647492.1;ENST00000642473.1;ENST00000276110.6;ENST00000374202.7;ENST00000512747.3;ENST00000696903.1;ENST00000482750.6;ENST00000487883.1;ENST00000473378.1,37;37;37;41;37;37;37;37;3;16;43;72;56;56;26;20
chrX,71366367,71366367,promoter-TSS,,ENST00000683352.1;ENST00000683782.1;ENST00000423759.6,61;9;9
chrX,72277179,72277179,promoter-TSS,,ENST00000316084.10;ENST00000486733.2;ENST00000373626.4,68;951;68
chrX,73215005,73215005,promoter-TSS,,ENST00000373517.4,153
chrX,73563287,73563287,promoter-TSS,,ENST00000373502.10;ENST00000373504.10;ENST00000498407.5;ENST00000498318.1;ENST00000602584.1,89;86;4;164;201
chrX,73852690,73852690,promoter-TSS,XIST,ENST00000429829.6;ENST00000650637.1;ENST00000648970.1,32;822;974
chrX,74614575,74614575,promoter-TSS,,ENST00000332687.11;ENST00000349225.2,48;41
chrX,75156259,75156259,promoter-TSS,,ENST00000652605.1;ENST00000253577.9;ENST00000373394.8;ENST00000666534.1;ENST00000669573.1;ENST00000644766.1;ENST00000339447.8;ENST00000645829.3;ENST00000620875.5;ENST00000663420.1;ENST00000529949.5;ENST00000669388.1;ENST00000534524.5;ENST00000643632.1,128;23;23;236;19;26;19;22;12;194;22;125;26;22
chrX,76173123,76173123,promoter-TSS,PBDC1,ENST00000373357.3;ENST00000373358.8,82;60
chrX,77786216,77786216,promoter-TSS,,ENST00000373344.11;ENST00000395603.7;ENST00000480283.5;ENST00000624166.3;ENST00000624032.3;ENST00000623321.3;ENST00000624668.3;ENST00000622960.1;ENST00000624193.1,0;0;0;3;7;8;7;16;11
chrX,77895419,77895419,promoter-TSS,,ENST00000618282.5;ENST00000692161.1;ENST00000685015.1;ENST00000688650.1;ENST00000691172.1;ENST00000689519.1;ENST00000685353.1;ENST00000685002.1;ENST00000476168.1;ENST00000373336.3,15;28;17;17;11;17;17;17;4;20
chrX,77895765,77895765,promoter-TSS,,ENST00000618282.5;ENST00000358075.11;ENST00000692161.1;ENST00000685015.1;ENST00000691993.1;ENST00000688650.1;ENST00000691172.1;ENST00000689519.1;ENST00000685353.1;ENST00000685002.1;ENST00000476168.1;ENST00000373336.3,329;171;316;327;198;327;333;327;327;327;340;324
chrX,77899486,77899486,promoter-TSS,COX7B,ENST00000373335.4;ENST00000475465.1;ENST00000650309.2;ENST00000647835.1;ENST00000689137.1,45;22;17;0;214
chrX,78104288,78104288,promoter-TSS,,ENST00000373316.5,39
chrX,78139569,78139569,promoter-TSS,,ENST00000341864.6;ENST00000480681.1,80;52
chr10,43397387,43397387,promoter-TSS,HNRNPF,ENST00000443950.6;ENST00000544000.5;ENST00000477108.5;ENST00000498176.1,555;40;108;569
chrX,101386184,101386184,promoter-TSS,,ENST00000695614.1;ENST00000695615.1;ENST00000695616.1;ENST00000695617.1;ENST00000703407.1;ENST00000695618.1;ENST00000695619.1;ENST00000308731.8;ENST00000695620.1;ENST00000695621.1;ENST00000695622.1;ENST00000695623.1;ENST00000478995.2;ENST00000488970.2;ENST00000695625.1;ENST00000464567.1;ENST00000695643.1,3;1;1;1;4;0;0;6;21;0;0;0;6;6;0;35;4
chrX,107628519,107628519,promoter-TSS,,ENST00000675304.1;ENST00000643795.2;ENST00000645638.1;ENST00000372418.4;ENST00000646815.1;ENST00000644642.1;ENST00000372435.10;ENST00000674826.1;ENST00000372419.3;ENST00000645903.1;ENST00000674525.1;ENST00000676092.1;ENST00000674843.1,90;90;33;28;8;8;8;2;10;15;24;91;109
chrX,110318029,110318029,promoter-TSS,,ENST00000262844.10;ENST00000686065.1;ENST00000372059.6;ENST00000473662.1;ENST00000496695.1,55;55;54;257;272
chrX,119236327,119236327,promoter-TSS,PGRMC1,ENST00000535419.2;ENST00000217971.8,81;41
chrX,119791559,119791559,promoter-TSS,,ENST00000654639.1;ENST00000361575.4;ENST00000468844.1,411;70;35
chrX,120561107,120561107,promoter-TSS,,ENST00000371322.11;ENST00000681333.1;ENST00000680324.1;ENST00000674137.11;ENST00000673919.1;ENST00000680165.1;ENST00000681090.1;ENST00000679432.1;ENST00000404115.8;ENST00000467641.2,144;27;554;153;330;142;144;481;202;801
chrX,123733038,123733038,promoter-TSS,,ENST00000245838.13;ENST00000355725.8;ENST00000433883.1,13;17;0
chr10,45000903,45000903,promoter-TSS,,ENST00000298299.4;ENST00000625168.1,19;14
chrX,131831089,131831089,promoter-TSS,FIRRE,ENST00000649541.1;ENST00000663405.1;ENST00000665076.1;ENST00000654978.1;ENST00000427391.2;ENST00000668308.1;ENST00000658376.1;ENST00000650184.1;ENST00000653136.2;ENST00000657242.1;ENST00000658060.1,484;451;468;445;445;415;467;484;463;226;466
chrX,132489033,132489033,promoter-TSS,,ENST00000370853.8;ENST00000421707.1;ENST00000698665.1,4;17;4
chrX,134373386,134373386,promoter-TSS,,ENST00000685047.1;ENST00000687496.1;ENST00000685553.1;ENST00000332070.7;ENST00000370803.8;ENST00000625464.2;ENST00000370799.5;ENST00000691812.1;ENST00000688598.1;ENST00000687834.1;ENST00000693759.1;ENST00000370800.4,97;95;85;73;73;73;65;58;51;44;44;12
chrX,136251331,136251331,promoter-TSS,MAP7D3,ENST00000370661.5;ENST00000316077.14;ENST00000370660.3,39;68;50
chr10,45672937,45672937,promoter-TSS,,ENST00000344646.10;ENST00000374366.7;ENST00000374371.6;ENST00000465407.5;ENST00000495747.5;ENST00000497028.5;ENST00000335258.8,164;204;184;174;661;174;156
chrX,153971756,153971756,promoter-TSS,,ENST00000369982.5;ENST00000310441.12;ENST00000369984.4,997;61;571
chrX,154019921,154019921,promoter-TSS,IRAK1,ENST00000369974.6;ENST00000369980.8;ENST00000444230.5;ENST00000699980.1;ENST00000369973.7;ENST00000393687.6;ENST00000429936.6;ENST00000463031.1;ENST00000390190.4,44;18;120;862;23;108;108;975;67
chrX,154428660,154428660,promoter-TSS,,ENST00000677342.1;ENST00000422890.5;ENST00000449556.5;ENST00000439372.6;ENST00000679241.1;ENST00000369762.7;ENST00000446552.1;ENST00000455205.5;ENST00000429585.5;ENST00000491569.5;ENST00000678317.1;ENST00000677332.1;ENST00000619046.5;ENST00000360656.4;ENST00000702268.1,26;14;2;8;16;16;28;37;80;184;386;421;466;133;191
chrX,154437171,154437171,promoter-TSS,GDI1,ENST00000475976.5;ENST00000445564.5;ENST00000447750.7;ENST00000434049.1;ENST00000415109.5;ENST00000481304.5;ENST00000485143.5;ENST00000491154.1,16;16;16;6;4;17;488;834
chrX,155071498,155071498,promoter-TSS,BRCC3,ENST00000340647.8;ENST00000369459.6;ENST00000369462.5;ENST00000330045.12;ENST00000411985.5;ENST00000453705.1;ENST00000369484.8;ENST00000369476.8;ENST00000482244.5,77;0;4;9;19;33;361;361;361
chrX,155216499,155216499,promoter-TSS,,ENST00000286428.7,38
chr1,23791108,23791108,promoter-TSS,,ENST00000374514.8;ENST00000420982.5;ENST00000374505.6;ENST00000495365.5;ENST00000374503.7;ENST00000374502.7;ENST00000492577.1;ENST00000421070.1,36;78;78;94;94;112;862;883
chr1,23800975,23800975,promoter-TSS,,ENST00000617979.5;ENST00000481736.5;ENST00000374497.7;ENST00000459934.5;ENST00000418277.5;ENST00000425913.5;ENST00000470383.1;ENST00000466250.5;ENST00000467070.1,220;193;572;221;204;451;222;213;201
chr1,23825399,23825399,promoter-TSS,,ENST00000374490.8;ENST00000436439.6;ENST00000235958.4;ENST00000509389.5;ENST00000513148.1,29;28;2;27;16
chr10,67884678,67884678,promoter-TSS,,ENST00000212015.11;ENST00000497639.5;ENST00000432464.5;ENST00000473922.1,21;502;502;505
chr10,74826655,74826655,promoter-TSS,KAT6B,ENST00000372714.6;ENST00000649442.1;ENST00000648539.1;ENST00000647666.1;ENST00000648048.1;ENST00000287239.10;ENST00000649375.1;ENST00000650330.1;ENST00000650380.1;ENST00000647637.1;ENST00000372711.2;ENST00000604130.1,92;74;58;54;54;54;51;26;19;225;402;481
chr10,80078676,80078676,promoter-TSS,TMEM254,ENST00000372277.7;ENST00000472622.5;ENST00000613758.4;ENST00000372281.8;ENST00000372275.5;ENST00000372274.5;ENST00000372273.7;ENST00000467529.5;ENST00000463029.5;ENST00000476173.5;ENST00000483732.5,29;29;29;10;5;15;359;593;596;618;651
chr10,87863629,87863629,promoter-TSS,,ENST00000692337.1;ENST00000371953.8;ENST00000706955.1;ENST00000706953.1;ENST00000700021.1;ENST00000700022.1;ENST00000686459.1;ENST00000472832.3;ENST00000688922.2;ENST00000487939.1;ENST00000462694.1;ENST00000445946.5,69;3;3;79;165;449;698;699;699;819;838;95
chr10,91410038,91410038,promoter-TSS,HECTD2,ENST00000446394.5;ENST00000371681.8;ENST00000298068.10,246;305;305
chr10,92848550,92848550,promoter-TSS,EXOC6,ENST00000443748.6;ENST00000371543.5;ENST00000260762.10,81;64;29
chr10,96832384,96832384,promoter-TSS,,ENST00000421806.4;ENST00000675250.1;ENST00000675902.1;ENST00000540664.6;ENST00000676414.1;ENST00000675537.1;ENST00000675117.1;ENST00000675125.1;ENST00000356016.7;ENST00000371097.8;ENST00000676381.1;ENST00000674796.1;ENST00000675971.1;ENST00000674725.1;ENST00000676373.1,85;80;68;64;64;521;551;564;570;595;640;645;647;647;657
chr10,97292596,97292596,promoter-TSS,ARHGAP19-SLIT1,ENST00000479633.2;ENST00000492211.5;ENST00000358308.7;ENST00000358531.9;ENST00000466484.1;ENST00000493068.2,40;26;76;40;38;40
chr10,100529866,100529866,promoter-TSS,,ENST00000529568.5;ENST00000527595.5;ENST00000557395.5;ENST00000528174.5;ENST00000533549.1;ENST00000299166.9;ENST00000370320.4;ENST00000528425.5;ENST00000466088.5;ENST00000529437.1;ENST00000531418.5;ENST00000531189.1,4;4;14;10;1;4;1;3;3;16;12;12
chr10,101588321,101588321,promoter-TSS,DPCD,ENST00000626968.2;ENST00000370151.9;ENST00000370147.5;ENST00000370169.5;ENST00000339310.7;ENST00000299206.8;ENST00000370172.5;ENST00000370162.8;ENST00000628479.2;ENST00000415897.5;ENST00000429502.1;ENST00000470140.5;ENST00000426919.5;ENST00000413344.5;ENST00000461587.1;ENST00000430045.1,11;0;3;899;194;111;72;63;50;914;88;92;915;90;78;88
chr10,101818430,101818430,promoter-TSS,,ENST00000412353.3;ENST00000439817.5;ENST00000361464.8;ENST00000357797.9;ENST00000370094.7;ENST00000429860.1,342;34;13;11;11;563
chr10,102133066,102133066,promoter-TSS,PPRC1,ENST00000413464.6;ENST00000278070.7,71;25
chr10,102245712,102245712,promoter-TSS,,ENST00000676993.1,40
chr10,102432602,102432602,promoter-TSS,,ENST00000369937.5;ENST00000486762.6;ENST00000477994.1,27;33;17
chr10,102461189,102461189,promoter-TSS,MFSD13A,ENST00000238936.8;ENST00000369931.3,205;223
chr10,102854289,102854289,promoter-TSS,,ENST00000339834.10;ENST00000369883.3;ENST00000299353.6;ENST00000478833.1,29;26;16;119
chr10,102918547,102918547,promoter-TSS,,ENST00000652934.1,211
chr10,103367970,103367970,promoter-TSS,,ENST00000690052.1;ENST00000692195.1;ENST00000369839.4;ENST00000687830.1;ENST00000684872.1;ENST00000690667.1;ENST00000687501.1,3;1;5;10;19;19;19
chr1,26111857,26111857,promoter-TSS,,ENST00000374269.2;ENST00000374271.8,32;19
chr10,110567737,110567737,promoter-TSS,,ENST00000691297.1;ENST00000684988.1;ENST00000361804.5;ENST00000691527.1;ENST00000692792.1;ENST00000462899.1,52;52;41;9;215;589
chr1,2391836,2391836,promoter-TSS,RER1,ENST00000378513.7;ENST00000378518.5;ENST00000605895.6;ENST00000306256.13;ENST00000493207.1;ENST00000378512.5;ENST00000378531.8;ENST00000606372.5;ENST00000378529.7;ENST00000378525.2,60;7;4;6;20;53;281;148;128;164
chr10,114174181,114174181,promoter-TSS,,ENST00000369287.8;ENST00000648613.1;ENST00000369285.7;ENST00000369286.1;ENST00000459421.1,21;50;20;38;1
chr1,26695694,26695694,promoter-TSS,,ENST00000324856.13;ENST00000637465.1;ENST00000457599.6,320;337;709
chr10,118342283,118342283,promoter-TSS,,ENST00000369183.9;ENST00000469758.5;ENST00000470476.5;ENST00000369172.8;ENST00000369170.4;ENST00000490048.1;ENST00000487269.1,40;31;31;36;42;536;44
chr10,119104147,119104147,promoter-TSS,FAM45A,ENST00000472379.2;ENST00000497903.5;ENST00000493766.5;ENST00000487888.5;ENST00000361432.3;ENST00000448258.6;ENST00000648560.1,60;54;51;42;33;29;29
chr10,119178762,119178762,promoter-TSS,,ENST00000298510.4,49
chr10,119872883,119872883,promoter-TSS,MCMBP,ENST00000360003.7;ENST00000369077.4,128;39
chr10,121928031,121928031,promoter-TSS,,ENST00000690838.1;ENST00000437593.1;ENST00000693411.1;ENST00000224652.12;ENST00000369043.8;ENST00000689393.1;ENST00000692329.1;ENST00000689057.1;ENST00000684967.1;ENST00000686786.1;ENST00000687319.1;ENST00000686451.1;ENST00000693276.1;ENST00000687583.1;ENST00000685890.1;ENST00000686907.1;ENST00000685289.1;ENST00000691573.1;ENST00000687144.1;ENST00000692278.1;ENST00000690324.1;ENST00000693395.1;ENST00000690706.1;ENST00000692255.1;ENST00000684876.1;ENST00000687607.1;ENST00000688424.1;ENST00000688057.1;ENST00000685427.1;ENST00000689297.1;ENST00000691108.1;ENST00000692513.1;ENST00000691226.1;ENST00000692743.1;ENST00000369040.9;ENST00000687089.1;ENST00000690355.1;ENST00000691087.1;ENST00000691765.1;ENST00000691830.1;ENST00000693486.1;ENST00000687206.1;ENST00000685007.1;ENST00000686811.1;ENST00000423243.7;ENST00000689455.1;ENST00000687458.1;ENST00000685072.1;ENST00000692087.1;ENST00000690415.1;ENST00000687935.1;ENST00000687251.1;ENST00000690795.1;ENST00000687168.1,24;280;928;0;0;785;737;244;81;81;81;66;9;3;43;865;718;713;310;310;81;81;24;10;9;9;9;0;0;0;0;0;3;3;43;43;43;43;43;43;43;43;43;0;31;27;43;43;10;43;832;306;369;75
chr10,123008807,123008807,promoter-TSS,ACADSB,ENST00000368869.8;ENST00000358776.7;ENST00000368886.10;ENST00000617859.4;ENST00000496605.5;ENST00000469821.1;ENST00000479103.1,171;198;11;119;0;33;4
chr10,124801838,124801838,promoter-TSS,,ENST00000298492.6,18
chr10,125823567,125823567,promoter-TSS,,ENST00000278100.11;ENST00000299130.7;ENST00000368759.5;ENST00000463330.5;ENST00000648427.1;ENST00000649536.1;ENST00000368797.10;ENST00000648119.1;ENST00000420761.5;ENST00000649450.1;ENST00000368778.7;ENST00000368774.1,20;20;20;42;367;365;308;355;318;527;370;477
chr11,207387,207387,promoter-TSS,,ENST00000526104.6;ENST00000410108.5;ENST00000325147.13;ENST00000382762.8;ENST00000529614.6;ENST00000332865.10;ENST00000486280.1;ENST00000479463.1,320;3;4;11;12;30;165;8
chr11,236282,236282,promoter-TSS,PSMD13,ENST00000529372.5;ENST00000532097.6;ENST00000534590.5;ENST00000431206.6;ENST00000528906.5;ENST00000525665.5;ENST00000527047.5;ENST00000352303.9;ENST00000382671.8;ENST00000382743.9;ENST00000529937.1;ENST00000532837.5;ENST00000525319.5;ENST00000524564.5;ENST00000532956.5;ENST00000526854.5;ENST00000529055.5;ENST00000530067.1;ENST00000525237.1,683;693;694;694;698;717;721;743;755;59;54;60;71;71;69;47;56;62;43
chr11,695815,695815,promoter-TSS,,ENST00000526170.6;ENST00000492023.1;ENST00000488769.2;ENST00000397510.9;ENST00000382409.4;ENST00000685854.1;ENST00000690068.1;ENST00000692634.1;ENST00000687329.1;ENST00000686001.1;ENST00000689835.1;ENST00000530813.2;ENST00000693164.1;ENST00000529717.6,18;12;9;0;592;773;773;773;773;773;773;897;773;883
chr11,842498,842498,promoter-TSS,TSPAN4,ENST00000397411.6;ENST00000397396.5;ENST00000397397.7;ENST00000397408.5;ENST00000530404.5;ENST00000525334.5;ENST00000534030.1;ENST00000322028.5,313;325;353;442;816;840;30;30
chr1,2526587,2526587,promoter-TSS,,ENST00000378466.9;ENST00000435556.8;ENST00000486396.1;ENST00000502770.2;ENST00000491212.1;ENST00000514922.1,8;8;11;8;399;9
chr1,27830829,27830829,promoter-TSS,,ENST00000311772.10;ENST00000236412.11;ENST00000373931.8;ENST00000431586.1,46;14;6;494
chr11,7987326,7987326,promoter-TSS,,ENST00000531572.2;ENST00000640290.2;ENST00000678993.1;ENST00000651655.1;ENST00000677121.1;ENST00000531329.6;ENST00000678132.1;ENST00000528653.2;ENST00000677179.1;ENST00000528763.2,10;10;10;10;10;13;17;21;30;271
chr11,9314939,9314939,promoter-TSS,TMEM41B,ENST00000299596.8;ENST00000528080.6;ENST00000524543.5;ENST00000611268.4;ENST00000527813.5;ENST00000533723.1,371;345;302;371;308;305
chr11,9460592,9460592,promoter-TSS,ZNF143,ENST00000396604.5;ENST00000530463.5;ENST00000533542.5;ENST00000532577.5;ENST00000396597.7;ENST00000438144.6;ENST00000496276.5;ENST00000396602.7;ENST00000526657.5;ENST00000299606.6;ENST00000534265.5;ENST00000412390.6,69;383;389;392;394;413;419;419;420;430;434;464
chr11,9663945,9663945,promoter-TSS,SWAP70,ENST00000447399.6;ENST00000318950.11;ENST00000526358.5;ENST00000531814.5;ENST00000524817.5,131;131;135;156;189
chr11,10455287,10455287,promoter-TSS,,ENST00000396553.7;ENST00000529834.5;ENST00000528723.5,22;119;898
chr11,10857767,10857767,promoter-TSS,,ENST00000664276.1;ENST00000501079.7;ENST00000664153.3;ENST00000669704.1;ENST00000702973.1;ENST00000658394.1;ENST00000702629.1;ENST00000529014.6;ENST00000666098.1;ENST00000654337.1;ENST00000526852.5;ENST00000534690.5,411;449;451;451;457;457;457;458;541;917;51;129
chr11,11841902,11841902,promoter-TSS,USP47,ENST00000525257.1;ENST00000527733.7;ENST00000399455.2,37;69;163
chr11,17077651,17077651,promoter-TSS,,ENST00000525634.6;ENST00000228140.6;ENST00000526895.5;ENST00000525828.1;ENST00000533969.1;ENST00000527571.1;ENST00000534329.1;ENST00000528074.1,15;14;54;16;3;15;63;26
chr11,17207917,17207917,promoter-TSS,NUCB2,ENST00000528644.5;ENST00000531428.1;ENST00000691414.1;ENST00000533645.1;ENST00000532035.1;ENST00000503729.2,235;2;68;29;32;65
chr1,28369579,28369579,promoter-TSS,PHACTR4,ENST00000633371.1;ENST00000632202.1;ENST00000632421.1;ENST00000463428.5;ENST00000373839.8;ENST00000493669.2,2;29;130;159;160;164
