chr,start,end,annotation,geneName,transcript,distanceToTSS
chr17,81891550,81891550,promoter-TSS,ANAPC11,ENST00000572639.5;ENST00000612413.4;ENST00000579978.5;ENST00000582222.5;ENST00000577425.5;ENST00000344877.10;ENST00000571024.6;ENST00000574924.6;ENST00000572851.6;ENST00000357385.7;ENST00000584314.5;ENST00000571874.6;ENST00000578550.5;ENST00000577747.5;ENST00000579133.5;ENST00000392376.7;ENST00000584197.5;ENST00000583839.1;ENST00000505490.3;ENST00000512673.1;ENST00000511412.1,96;162;169;172;172;172;172;181;184;188;190;195;199;209;221;387;460;512;35;155;544
chr17,82716768,82716768,promoter-TSS,,ENST00000269373.11;ENST00000574832.5;ENST00000574356.5;ENST00000574206.5;ENST00000577128.1;ENST00000573158.5;ENST00000574471.1,61;45;18;7;5;18;512
chr18,9137415,9137415,promoter-TSS,ANKRD12,ENST00000400020.7;ENST00000582375.2;ENST00000686066.1;ENST00000608008.1,147;769;903;923
chr18,9708316,9708316,promoter-TSS,RAB31,ENST00000578734.5;ENST00000578921.6;ENST00000581109.1;ENST00000583137.1,40;14;8;6
chr18,10526029,10526029,promoter-TSS,,ENST00000322897.11;ENST00000580224.5;ENST00000582978.5;ENST00000580746.1;ENST00000582472.3,1;0;72;75;382
chr18,26548579,26548579,promoter-TSS,,ENST00000580059.7,25
chr18,35581201,35581201,promoter-TSS,GALNT1,ENST00000586725.1;ENST00000591924.5;ENST00000269195.6,83;538;538
chr18,63138627,63138627,promoter-TSS,,ENST00000677635.1,215
chr19,797433,797433,promoter-TSS,PTBP1,ENST00000627714.2;ENST00000592804.2;ENST00000677277.1;ENST00000676227.1;ENST00000590887.5;ENST00000349038.8;ENST00000586481.5;ENST00000586944.5;ENST00000677717.1;ENST00000356948.11;ENST00000394601.8;ENST00000589575.5;ENST00000587191.3;ENST00000679114.1,40;34;34;34;7;7;5;4;18;18;18;28;56;994
chr19,1863501,1863501,promoter-TSS,KLF16,ENST00000541015.5;ENST00000250916.6;ENST00000617223.1;ENST00000592313.1,3;77;3;642
chr19,2783286,2783286,promoter-TSS,,ENST00000221566.7;ENST00000676943.1;ENST00000677513.1;ENST00000676984.1;ENST00000678109.1;ENST00000677731.1;ENST00000677562.1;ENST00000677754.1;ENST00000678595.1;ENST00000679138.1;ENST00000677149.1;ENST00000678577.1;ENST00000589251.5;ENST00000586711.1,12;44;5;0;75;40;40;40;40;40;63;40;15;3
chr19,4471391,4471391,promoter-TSS,,ENST00000616600.5;ENST00000621835.4;ENST00000601353.5;ENST00000590989.1,905;914;916;111
chr19,5622747,5622747,promoter-TSS,SAFB,ENST00000589863.5;ENST00000591666.5;ENST00000588852.2;ENST00000292123.9;ENST00000592224.5;ENST00000586934.5;ENST00000454510.5;ENST00000252542.9;ENST00000591120.1,287;335;335;351;370;373;391;28;28
chr19,7629819,7629819,promoter-TSS,,ENST00000698396.1;ENST00000594797.6;ENST00000698397.1;ENST00000598664.5;ENST00000698367.1;ENST00000623154.1;ENST00000599243.5;ENST00000456958.7;ENST00000595866.2;ENST00000698368.1;ENST00000601829.1;ENST00000601406.5;ENST00000698398.1;ENST00000598540.6;ENST00000600836.1;ENST00000358368.5,30;25;22;22;18;9;6;4;3;0;4;4;17;19;705;273
chr19,8389922,8389922,promoter-TSS,RAB11B,ENST00000600719.5;ENST00000328024.11;ENST00000598706.1;ENST00000601897.1;ENST00000594216.1;ENST00000585029.1,58;437;440;466;470;541
chr1,85276347,85276347,promoter-TSS,,ENST00000654182.1;ENST00000427819.5;ENST00000650582.1;ENST00000649434.1;ENST00000649060.1,40;367;596;70;55
chr19,10252192,10252192,promoter-TSS,,ENST00000253099.11;ENST00000393733.6;ENST00000592071.1;ENST00000588502.5;ENST00000588963.1,21;34;65;83;112
chr19,10543940,10543940,promoter-TSS,ATG4D,ENST00000586417.5;ENST00000309469.9;ENST00000590096.1;ENST00000588857.5;ENST00000585752.5;ENST00000588667.5;ENST00000586477.1;ENST00000586863.5,44;35;22;22;21;30;342;368
chr19,10870799,10870799,promoter-TSS,,ENST00000327064.9;ENST00000588947.5;ENST00000590699.5;ENST00000344150.8,753;796;873;903
chr19,12825764,12825764,promoter-TSS,,ENST00000588469.1,52
chr19,13731543,13731543,promoter-TSS,CCDC130,ENST00000540216.5;ENST00000586600.5;ENST00000587098.1;ENST00000588071.5,216;216;218;223
chr19,16111901,16111901,promoter-TSS,,ENST00000300935.8;ENST00000590899.5;ENST00000588105.1;ENST00000587156.5;ENST00000586682.1;ENST00000589697.1,11;8;5;3;3;13
chr19,17209685,17209685,promoter-TSS,MYO9B,ENST00000597572.1;ENST00000597881.1,757;905
chr19,19320495,19320495,promoter-TSS,,ENST00000262815.13;ENST00000609122.5;ENST00000247001.10;ENST00000588731.6;ENST00000587119.5;ENST00000585763.5;ENST00000535070.5;ENST00000590439.2;ENST00000591350.5;ENST00000606725.5;ENST00000587716.7;ENST00000588580.6;ENST00000585444.1,333;490;13;13;13;13;13;13;13;1;2;24;13
chr19,19663684,19663684,promoter-TSS,,ENST00000357324.11;ENST00000455627.1;ENST00000487364.1,7;451;10
chr19,20039458,20039458,promoter-TSS,ZNF682,ENST00000596019.5;ENST00000397162.5;ENST00000397165.7;ENST00000358523.9;ENST00000595736.1;ENST00000601100.5;ENST00000593468.5;ENST00000595534.1;ENST00000599240.1,6;202;46;252;14;181;3;16;7
chr19,21505655,21505655,promoter-TSS,,ENST00000358491.9;ENST00000596237.5;ENST00000597078.5;ENST00000596126.1;ENST00000598747.1;ENST00000597556.1,52;50;50;41;13;43
chr19,29606235,29606235,promoter-TSS,POP4,ENST00000586173.1;ENST00000586420.5;ENST00000591061.5;ENST00000585603.6;ENST00000221770.7;ENST00000586823.5;ENST00000591824.5;ENST00000588551.5;ENST00000590688.1;ENST00000586136.5,47;47;47;47;58;62;67;68;85;136
chr19,33907021,33907021,promoter-TSS,,ENST00000690029.1,955
chr19,35612753,35612753,promoter-TSS,,ENST00000203166.10;ENST00000587439.5;ENST00000588570.5;ENST00000585968.5;ENST00000424522.5;ENST00000592291.5;ENST00000428854.5;ENST00000589603.1,17;8;0;0;9;17;46;86
chr19,37779730,37779730,promoter-TSS,,ENST00000591908.1;ENST00000589632.5;ENST00000586155.5;ENST00000536220.7;ENST00000585724.5;ENST00000378445.8;ENST00000591516.6;ENST00000588218.1,43;169;144;143;166;155;176;146
chr19,38362522,38362522,promoter-TSS,,ENST00000590304.1,37
chr19,38374782,38374782,promoter-TSS,,ENST00000700295.1;ENST00000585598.1;ENST00000602911.5;ENST00000591216.2;ENST00000592561.5;ENST00000592001.6;ENST00000700296.1;ENST00000700297.1;ENST00000592035.5;ENST00000591250.1,90;23;22;11;9;9;2;1;226;274
chr19,39970895,39970895,promoter-TSS,,ENST00000157812.7;ENST00000593455.5;ENST00000455878.2;ENST00000601697.5;ENST00000596386.1,269;274;274;284;296
chr19,41193251,41193251,promoter-TSS,CYP2S1,ENST00000597754.1;ENST00000310054.9;ENST00000593545.5;ENST00000600561.1;ENST00000595590.1,40;31;11;3;470
chr19,44809140,44809140,promoter-TSS,BCAM,ENST00000611077.5;ENST00000270233.12;ENST00000588303.1;ENST00000591520.6;ENST00000588603.1,68;36;24;18;9
chr19,44890411,44890411,promoter-TSS,,ENST00000589253.1;ENST00000405636.6;ENST00000252487.9;ENST00000592434.5;ENST00000589649.1;ENST00000426677.7,157;808;808;819;825;842
chr19,49487603,49487603,promoter-TSS,,ENST00000679106.1;ENST00000621674.4;ENST00000624069.3;ENST00000472481.5;ENST00000486930.6;ENST00000484279.5;ENST00000488946.1;ENST00000391857.9;ENST00000676477.1;ENST00000678510.1;ENST00000678146.1;ENST00000677048.1;ENST00000479992.5;ENST00000676556.1;ENST00000477613.6;ENST00000467825.2,92;48;0;4;4;4;4;4;4;4;5;5;11;12;21;30
chr19,49496465,49496465,promoter-TSS,RPS11,ENST00000599167.5;ENST00000602252.5;ENST00000596873.1;ENST00000594493.1;ENST00000270625.7;ENST00000601216.1;ENST00000599561.1;ENST00000601306.1,94;33;32;30;30;28;10;0
chr19,49640871,49640871,promoter-TSS,,ENST00000246792.4;ENST00000601532.1,727;748
chr19,49813380,49813380,promoter-TSS,,ENST00000313777.9;ENST00000525130.5;ENST00000528094.5;ENST00000533418.5;ENST00000525370.5;ENST00000377092.8;ENST00000528043.5;ENST00000531017.5;ENST00000527585.5;ENST00000534008.5;ENST00000526575.1;ENST00000525800.5;ENST00000527111.2;ENST00000526435.1,87;189;204;130;223;106;130;70;93;138;201;144;80;95
chr19,49877076,49877076,promoter-TSS,TBC1D17,ENST00000535102.6;ENST00000594996.5;ENST00000221543.10;ENST00000598789.5;ENST00000391831.5,589;625;625;999;826
chr19,50329667,50329667,promoter-TSS,,ENST00000600355.5;ENST00000593532.5;ENST00000600978.1;ENST00000376959.6;ENST00000477616.2;ENST00000670667.1,13;24;54;420;289;418
chr19,50804602,50804602,promoter-TSS,,ENST00000597705.7;ENST00000596287.6;ENST00000597493.7;ENST00000598463.5;ENST00000692421.1;ENST00000702900.1;ENST00000693315.1;ENST00000593287.5;ENST00000601267.5;ENST00000599004.1;ENST00000602125.1,66;6;17;726;7;6;36;6;43;726;7
chr19,52028382,52028382,promoter-TSS,ZNF614,ENST00000356322.10;ENST00000270649.11;ENST00000595189.5,32;2;44
chr19,52963119,52963119,promoter-TSS,ZNF816-ZNF321P,ENST00000391777.3;ENST00000357666.8;ENST00000444460.7;ENST00000391786.6;ENST00000457013.6;ENST00000438970.6;ENST00000270457.8;ENST00000535506.5;ENST00000332302.8,295;257;237;267;207;247;247;240;293
chr19,53365735,53365735,promoter-TSS,ZNF525,ENST00000497729.5;ENST00000491101.5;ENST00000474037.6;ENST00000467003.1;ENST00000475179.5;ENST00000593918.1,41;30;29;27;21;5
chr19,55385948,55385948,promoter-TSS,RPL28,ENST00000431533.6;ENST00000428193.6;ENST00000558815.5;ENST00000344063.7;ENST00000560583.5;ENST00000560055.5;ENST00000560881.5;ENST00000559463.5;ENST00000558131.1;ENST00000426763.3;ENST00000558752.1,15;15;15;15;13;11;4;12;401;401;408
chr19,55599760,55599760,promoter-TSS,ZNF524,ENST00000589521.1;ENST00000301073.4;ENST00000221665.5;ENST00000592585.1;ENST00000587414.1,261;527;242;129;971
chr19,56393545,56393545,promoter-TSS,ZNF582-AS1,ENST00000591172.5;ENST00000663112.1;ENST00000589888.5;ENST00000587979.1;ENST00000585659.1;ENST00000593109.1;ENST00000589143.5;ENST00000589895.2;ENST00000586929.6;ENST00000301310.8;ENST00000587778.5;ENST00000593145.5,110;140;172;187;201;265;66;114;10;24;216;6
chr19,57477329,57477329,promoter-TSS,,ENST00000595422.1;ENST00000594562.1,319;369
chr19,58387079,58387079,promoter-TSS,RPS5,ENST00000598098.5;ENST00000598495.5;ENST00000196551.8;ENST00000599909.1;ENST00000598807.1;ENST00000596046.1;ENST00000582477.1,184;189;189;195;204;209;220
chr1,107056712,107056712,promoter-TSS,,ENST00000370078.2;ENST00000650338.1;ENST00000649727.1,37;189;724
chr2,27890878,27890878,promoter-TSS,BABAM2,ENST00000603461.1;ENST00000496951.1;ENST00000342045.6;ENST00000361704.6;ENST00000379632.6;ENST00000302188.8;ENST00000449378.1;ENST00000453412.1,93;90;85;84;84;490;511;196
chr2,32011156,32011156,promoter-TSS,MEMO1,ENST00000295065.9;ENST00000404530.6;ENST00000490459.5;ENST00000426310.6;ENST00000413686.1;ENST00000407893.3;ENST00000437854.1,598;147;119;780;738;657;73
chr2,54558390,54558390,promoter-TSS,SPTBN1,ENST00000333896.5,3
chr2,65227596,65227596,promoter-TSS,ACTR2,ENST00000476840.5;ENST00000260641.10;ENST00000471552.5;ENST00000377982.8;ENST00000688491.1;ENST00000650256.1;ENST00000691402.1,191;234;236;240;2;8;2
chr2,68063127,68063127,promoter-TSS,C1D,ENST00000355848.7;ENST00000410067.8;ENST00000407324.5;ENST00000409302.1;ENST00000485709.1,143;122;144;117;132
chr2,68643144,68643144,promoter-TSS,,ENST00000303786.5,434
chr2,74120331,74120331,promoter-TSS,FNBP1P1,ENST00000551203.1,348
chr2,74654302,74654302,promoter-TSS,SEMA4F,ENST00000611975.4;ENST00000357877.7;ENST00000420077.5;ENST00000458114.5;ENST00000339773.9;ENST00000434486.5;ENST00000416236.5;ENST00000453930.5;ENST00000446927.5,73;54;49;24;21;8;8;8;59
chr2,85595511,85595511,promoter-TSS,RNF181,ENST00000461845.1;ENST00000441634.5;ENST00000306368.9;ENST00000414390.5;ENST00000443647.5;ENST00000456023.1;ENST00000693726.2,213;213;233;236;244;305;74
chr2,88538682,88538682,promoter-TSS,,ENST00000413234.1,37
chr2,108449228,108449228,promoter-TSS,,ENST00000693744.1;ENST00000692694.1;ENST00000309863.11;ENST00000467566.2;ENST00000478207.1;ENST00000687832.1;ENST00000685519.1;ENST00000409821.5;ENST00000482325.5;ENST00000409896.1,42;21;21;14;4;2;1;2;11;655
chr2,121755716,121755716,promoter-TSS,,ENST00000389682.8;ENST00000467324.5;ENST00000483698.5;ENST00000490717.5;ENST00000478165.5;ENST00000498545.5;ENST00000490104.5;ENST00000495112.1;ENST00000481818.1;ENST00000409193.1,64;56;55;55;55;55;52;30;12;454
chr2,135876434,135876434,promoter-TSS,,ENST00000264156.3,8
chr2,151828663,151828663,promoter-TSS,ARL5A,ENST00000446896.7;ENST00000295087.13;ENST00000458140.6;ENST00000428992.2;ENST00000487723.1,221;241;170;194;197
chr2,169798901,169798901,promoter-TSS,,ENST00000260956.9;ENST00000413002.5;ENST00000417292.5;ENST00000461708.1;ENST00000409333.1,29;21;21;20;377
chr2,174395638,174395638,promoter-TSS,SCRN3,ENST00000437944.5;ENST00000548868.5;ENST00000272732.11;ENST00000458563.5;ENST00000490927.5;ENST00000409673.7;ENST00000435964.1;ENST00000424069.5;ENST00000488349.1;ENST00000427038.5;ENST00000342016.8;ENST00000461454.1;ENST00000472169.1,91;91;91;102;104;106;113;153;156;169;73;67;70
chr2,177553107,177553107,promoter-TSS,,ENST00000408939.4,310
chr2,200864651,200864651,promoter-TSS,,ENST00000321356.9;ENST00000432425.5;ENST00000473565.5;ENST00000409403.6;ENST00000434813.3;ENST00000492793.1;ENST00000481641.1;ENST00000482590.1,6;4;39;10;89;5;398;6
chr2,207625710,207625710,promoter-TSS,METTL21A,ENST00000432416.5;ENST00000458426.5;ENST00000425132.5;ENST00000448007.6;ENST00000411432.6;ENST00000406927.6;ENST00000471128.1,588;378;330;726;315;331;447
chr2,207770199,207770199,promoter-TSS,,ENST00000295417.4,292
chr2,208255266,208255266,promoter-TSS,,ENST00000440574.2;ENST00000448588.1;ENST00000345146.7;ENST00000446179.5;ENST00000415913.5;ENST00000415282.5;ENST00000462386.5;ENST00000481557.1,51;133;194;807;943;926;204;152
chr2,231786438,231786438,promoter-TSS,COPS7B,ENST00000620578.4;ENST00000412591.5;ENST00000413197.5;ENST00000450501.5;ENST00000357490.6;ENST00000432387.5;ENST00000492423.5;ENST00000410017.5;ENST00000412922.6;ENST00000350033.8;ENST00000373608.7;ENST00000428104.2,54;3;3;2;1;1;6;6;6;6;9;165
chr2,241149405,241149405,promoter-TSS,PPP1R7,ENST00000438799.5;ENST00000402734.5;ENST00000423280.5;ENST00000407025.5;ENST00000272983.12;ENST00000234040.9;ENST00000358649.8;ENST00000403638.7;ENST00000437780.5;ENST00000415234.1;ENST00000452907.1,170;186;207;232;252;66;29;57;77;75;43
chr2,241217778,241217778,promoter-TSS,ANO7,ENST00000487192.1;ENST00000481071.1;ENST00000459928.1,406;494;515
chr20,543660,543660,promoter-TSS,CSNK2A1,ENST00000643660.1;ENST00000645623.1;ENST00000400227.8;ENST00000643700.1;ENST00000644170.1;ENST00000645910.1;ENST00000646305.1;ENST00000645260.1;ENST00000642689.1;ENST00000645234.1;ENST00000646814.1;ENST00000644885.1;ENST00000646477.1;ENST00000644710.1;ENST00000647155.1;ENST00000644003.1;ENST00000645249.1;ENST00000647026.1;ENST00000400217.7;ENST00000643600.1;ENST00000643680.1;ENST00000643968.1;ENST00000609525.2;ENST00000645091.1;ENST00000608066.6;ENST00000608490.2;ENST00000643910.1,71;77;35;51;68;98;51;66;71;51;51;51;71;74;66;74;71;71;69;57;89;43;43;66;68;67;420
chr20,17682644,17682644,promoter-TSS,RRBP1,ENST00000377807.6;ENST00000360807.8;ENST00000377813.6;ENST00000455029.3;ENST00000398782.2,360;348;401;583;348
chr20,25248121,25248121,promoter-TSS,,ENST00000216962.9,35
chr20,31580764,31580764,promoter-TSS,,ENST00000611296.1;ENST00000364900.1,125;324
chr20,32109752,32109752,promoter-TSS,,ENST00000398022.7;ENST00000442842.5;ENST00000450829.5;ENST00000217315.9;ENST00000417389.1,37;34;23;15;14
chr20,36091843,36091843,promoter-TSS,EPB41L1,ENST00000432589.5;ENST00000406771.6;ENST00000430276.5;ENST00000373950.6;ENST00000373946.7;ENST00000441639.5;ENST00000628415.2;ENST00000452261.5;ENST00000447825.5,0;836;854;866;866;866;868;888;993
chr1,150487446,150487446,promoter-TSS,TARS2,ENST00000369054.6;ENST00000369064.8;ENST00000606933.5;ENST00000369053.3;ENST00000369051.7;ENST00000479372.1;ENST00000467982.6;ENST00000466989.1,31;26;25;14;10;3;423;544
chr20,56392609,56392609,promoter-TSS,CSTF1,ENST00000613138.1;ENST00000217109.9;ENST00000452950.1;ENST00000493039.5;ENST00000490539.1;ENST00000395914.5;ENST00000371356.6;ENST00000347343.6;ENST00000395911.5;ENST00000395915.8;ENST00000312783.10;ENST00000395913.7;ENST00000395907.5;ENST00000441357.5;ENST00000420474.5;ENST00000422322.5;ENST00000456249.5;ENST00000451915.1,86;35;41;73;85;313;412;403;393;393;313;271;393;393;341;477;388;406
chr20,58389463,58389463,promoter-TSS,VAPB,ENST00000520497.1;ENST00000265619.6,96;87
chr20,62367296,62367296,promoter-TSS,LAMA5,ENST00000252999.7;ENST00000370677.4,15;25
chr21,42010307,42010307,promoter-TSS,ZBTB21,ENST00000398505.7;ENST00000310826.10;ENST00000398499.5;ENST00000398511.3;ENST00000465968.5;ENST00000449949.5;ENST00000398497.2,49;52;58;79;25;49;58
chr21,43107564,43107564,promoter-TSS,,ENST00000668861.1;ENST00000464750.5;ENST00000475639.5;ENST00000380276.6;ENST00000291552.9;ENST00000486519.5;ENST00000496462.1,377;39;39;0;5;5;39
chr21,44939988,44939988,promoter-TSS,FAM207A,ENST00000397826.7;ENST00000458015.1;ENST00000291634.11;ENST00000397841.5;ENST00000615847.3;ENST00000660377.2;ENST00000657006.1;ENST00000658179.2;ENST00000667826.1;ENST00000663249.1;ENST00000654166.2;ENST00000330551.3;ENST00000690957.1;ENST00000664358.1,23;36;40;74;50;46;414;71;61;56;46;142;69;396
chr22,19479134,19479134,promoter-TSS,,ENST00000407835.6;ENST00000455750.6;ENST00000491520.5;ENST00000437685.6;ENST00000483431.5;ENST00000438587.6;ENST00000672837.1;ENST00000263201.7;ENST00000404724.7;ENST00000263202.15;ENST00000399523.5;ENST00000459854.5;ENST00000447868.5;ENST00000421968.6;ENST00000484101.5;ENST00000489406.1;ENST00000494054.1;ENST00000474226.1,322;324;603;691;766;775;781;785;803;58;37;37;67;50;50;52;202;9
chr22,20858804,20858804,promoter-TSS,,ENST00000215730.12;ENST00000490458.1;ENST00000439214.1;ENST00000255882.11;ENST00000485963.5,202;276;678;6;7
chr22,30606520,30606520,promoter-TSS,TCN2,ENST00000423350.1;ENST00000450638.5;ENST00000405742.7;ENST00000698263.1;ENST00000698264.1;ENST00000698265.1;ENST00000698266.1;ENST00000698267.1;ENST00000698268.1;ENST00000471659.2;ENST00000698269.1;ENST00000698270.1;ENST00000698271.1;ENST00000698272.1;ENST00000215838.8;ENST00000698273.1;ENST00000407817.3,482;562;631;640;640;640;640;640;640;640;640;640;640;640;653;655;683
chr1,154272624,154272624,promoter-TSS,,ENST00000531435.6;ENST00000457918.6;ENST00000471326.6;ENST00000696938.1;ENST00000483970.7;ENST00000696941.1;ENST00000696965.1;ENST00000447768.7;ENST00000696945.1;ENST00000459914.2;ENST00000696931.1;ENST00000696933.1;ENST00000696929.1;ENST00000328703.12;ENST00000697830.1;ENST00000477780.3;ENST00000697592.1;ENST00000696966.1;ENST00000435087.2;ENST00000532105.1;ENST00000696944.1,69;34;16;14;14;7;4;3;2;0;0;0;0;4;11;12;27;37;43;43;79
chr22,38506276,38506276,promoter-TSS,,ENST00000403230.3;ENST00000396821.8;ENST00000216019.11;ENST00000467279.1;ENST00000479734.1,34;60;17;374;29
chr22,40819581,40819581,promoter-TSS,SLC25A17,ENST00000263255.10;ENST00000491545.5;ENST00000435456.7;ENST00000544408.5;ENST00000447566.5;ENST00000420970.5;ENST00000430221.5;ENST00000427084.5;ENST00000458600.5;ENST00000443810.5;ENST00000412879.5;ENST00000426396.5;ENST00000434193.5;ENST00000449676.5;ENST00000434185.1,250;242;234;181;230;254;264;213;181;200;191;248;243;234;205
chr22,41590239,41590239,promoter-TSS,,ENST00000216259.8;ENST00000472620.5;ENST00000485648.5;ENST00000466645.5;ENST00000478337.1;ENST00000414636.1;ENST00000493389.1,398;367;420;442;413;391;409
chr22,41682604,41682604,promoter-TSS,SNU13,ENST00000215956.10;ENST00000488571.2,17;147
chr22,45163745,45163745,promoter-TSS,,ENST00000347635.9;ENST00000407019.6;ENST00000424634.5;ENST00000417702.5;ENST00000497960.5;ENST00000461437.5;ENST00000434760.5;ENST00000430547.5;ENST00000484186.5;ENST00000445721.5;ENST00000493456.5;ENST00000396096.6;ENST00000461194.5;ENST00000432340.1;ENST00000426282.6;ENST00000432502.1;ENST00000702308.1,179;240;241;251;251;253;254;254;536;862;889;900;920;934;35;85;65
chr3,3179661,3179661,promoter-TSS,CRBN,ENST00000639284.1;ENST00000491834.5;ENST00000424814.5;ENST00000231948.9;ENST00000432408.6;ENST00000450014.1;ENST00000498700.5;ENST00000478353.1,65;29;12;29;48;12;39;42
chr3,10142047,10142047,promoter-TSS,VHL,ENST00000477538.1,498
chr3,10164956,10164956,promoter-TSS,,ENST00000256458.5,36
chr3,33798659,33798659,promoter-TSS,PDCD6IP,ENST00000457054.6;ENST00000648706.1;ENST00000435909.5;ENST00000430877.5;ENST00000413073.1;ENST00000477798.5;ENST00000307296.8;ENST00000498147.5;ENST00000604982.2,87;83;47;37;35;28;28;280;119
chr3,38453908,38453908,promoter-TSS,,ENST00000352511.5;ENST00000465020.5,17;410
chr3,47282964,47282964,promoter-TSS,KLHL18,ENST00000433449.5;ENST00000232766.6;ENST00000437353.5;ENST00000461084.5;ENST00000442272.1;ENST00000483201.1;ENST00000684063.1;ENST00000444589.6;ENST00000452770.6;ENST00000487440.5;ENST00000443784.5;ENST00000456548.5;ENST00000425853.5;ENST00000432493.5;ENST00000425452.1;ENST00000498584.1,46;19;17;17;16;4;164;116;386;116;426;211;445;197;765;197
chr3,48089154,48089154,promoter-TSS,,ENST00000395734.8;ENST00000426837.6;ENST00000423088.5;ENST00000439356.2;ENST00000468075.2,305;312;352;329;48
chr3,49021477,49021477,promoter-TSS,NDUFAF3,ENST00000451378.2;ENST00000496152.1;ENST00000480392.1;ENST00000326925.11;ENST00000440857.5;ENST00000313778.9;ENST00000384873.3,127;635;643;643;418;225;767
chr3,49929804,49929804,promoter-TSS,MON1A,ENST00000642691.1;ENST00000645862.1;ENST00000296473.8;ENST00000455683.7;ENST00000486107.5;ENST00000483022.5;ENST00000493206.1;ENST00000473451.1,277;262;6;84;84;29;198;82
chr3,51968368,51968368,promoter-TSS,PCBP4,ENST00000355852.6;ENST00000461554.6;ENST00000484633.5;ENST00000471308.5;ENST00000468324.5;ENST00000466412.5;ENST00000497653.5;ENST00000490063.5;ENST00000483411.5;ENST00000471358.1;ENST00000461544.2,910;913;41;919;34;183;40;18;913;922;913
chr3,52455677,52455677,promoter-TSS,,ENST00000345716.9;ENST00000488380.5;ENST00000420808.2,72;59;59
chr3,53493964,53493964,promoter-TSS,,ENST00000636627.2;ENST00000481478.2;ENST00000288139.11;ENST00000350061.11;ENST00000636938.1,646;646;646;646;709
chr3,71753807,71753807,promoter-TSS,,ENST00000304411.3;ENST00000295612.7,47;182
chr3,101677109,101677109,promoter-TSS,,ENST00000312938.5;ENST00000688910.1;ENST00000704111.1;ENST00000690624.1;ENST00000704112.1;ENST00000689142.1;ENST00000690651.1;ENST00000704116.1;ENST00000461821.1,22;761;8;22;22;25;22;22;8
chr3,113746778,113746778,promoter-TSS,,ENST00000703904.2;ENST00000703907.1;ENST00000462855.1;ENST00000273398.8;ENST00000470455.5;ENST00000703908.1;ENST00000496747.6;ENST00000475322.1;ENST00000703909.1;ENST00000703910.1;ENST00000240922.8;ENST00000477813.5;ENST00000497525.5;ENST00000497255.1;ENST00000481432.5;ENST00000493900.5;ENST00000478020.1;ENST00000467022.1,7;248;254;256;258;262;263;271;277;302;528;718;983;547;528;477;528;528
chr3,114056829,114056829,promoter-TSS,QTRT2,ENST00000485050.5;ENST00000281273.8;ENST00000466050.5;ENST00000488665.1;ENST00000479882.5;ENST00000493014.1;ENST00000490183.5;ENST00000460163.1;ENST00000295878.8;ENST00000460813.5;ENST00000481358.5;ENST00000491000.5;ENST00000483766.1;ENST00000463695.1;ENST00000480588.1,93;91;88;77;71;46;24;137;302;279;289;234;289;341;340
chr3,129278673,129278673,promoter-TSS,HMCES,ENST00000509042.5;ENST00000417226.6;ENST00000383463.9;ENST00000510314.5;ENST00000502878.6;ENST00000389735.7;ENST00000509551.5;ENST00000511665.1,154;172;196;206;282;300;319;331
chr3,129428845,129428845,promoter-TSS,,ENST00000693654.1;ENST00000687461.1;ENST00000505956.6;ENST00000326085.7;ENST00000503957.1,761;828;208;193;227
chr1,161046246,161046246,promoter-TSS,USF1,ENST00000368021.7;ENST00000473969.6;ENST00000496363.5;ENST00000491629.5;ENST00000534633.5;ENST00000529476.1,268;283;333;337;372;306
chr1,161132593,161132593,promoter-TSS,,ENST00000368006.8;ENST00000458050.6;ENST00000545495.5;ENST00000489249.5;ENST00000490843.6;ENST00000464113.1;ENST00000473679.6;ENST00000463227.5;ENST00000496632.1,73;126;94;20;73;4;142;116;441
chr1,161202390,161202390,promoter-TSS,,ENST00000678982.1;ENST00000677063.1;ENST00000677045.1;ENST00000679218.1;ENST00000677837.1;ENST00000679169.1;ENST00000678880.1;ENST00000677745.1;ENST00000480762.6;ENST00000677089.1;ENST00000677358.1;ENST00000678532.1;ENST00000677643.1;ENST00000678648.1;ENST00000677336.1;ENST00000677471.1;ENST00000677948.1;ENST00000678068.1;ENST00000676972.1;ENST00000475570.1;ENST00000678559.1;ENST00000676795.1;ENST00000478866.5;ENST00000677103.1;ENST00000679142.1;ENST00000676770.1;ENST00000677033.1;ENST00000679071.1,75;75;75;40;24;24;24;24;24;24;24;24;24;24;24;24;24;22;22;17;17;17;13;10;18;85;143;859
chr1,161399311,161399311,promoter-TSS,,ENST00000636161.1;ENST00000667751.1,97;686
chr3,172039583,172039583,promoter-TSS,,ENST00000415807.7;ENST00000421757.5;ENST00000469491.5;ENST00000336824.8;ENST00000423424.5,4;44;75;970;971
chr3,177196623,177196623,promoter-TSS,TBL1XR1,ENST00000430069.5;ENST00000704385.1;ENST00000428970.5;ENST00000424913.5;ENST00000437738.5;ENST00000630796.2;ENST00000443315.5;ENST00000491623.2;ENST00000637123.1,144;122;138;189;199;140;187;269;222
chr1,162497835,162497835,promoter-TSS,UHMK1,ENST00000538489.5;ENST00000489294.2;ENST00000282169.8,29;16;249
chr4,3074694,3074694,promoter-TSS,,ENST00000680291.1;ENST00000355072.11;ENST00000664062.1;ENST00000657282.1;ENST00000660368.1;ENST00000503893.1,12;12;155;223;180;179
