chr,start,end,id,tag_fold_change
chr12,25146817,25146818,MM1_HSA_GM12878_YY1_peaks_with_motif_318,14.32
chr12,27094929,27094930,MM1_HSA_GM12878_YY1_peaks_with_motif_319,18.06
chr12,27221205,27221206,MM1_HSA_GM12878_YY1_peaks_with_motif_320,19.44
chr12,27242595,27242596,MM1_HSA_GM12878_YY1_peaks_with_motif_321,4.82
chr12,27361175,27361176,MM1_HSA_GM12878_YY1_peaks_with_motif_322,16.54
chr12,31715429,31715430,MM1_HSA_GM12878_YY1_peaks_with_motif_323,13.28
chr12,31784199,31784200,MM1_HSA_GM12878_YY1_peaks_with_motif_324,16.77
chr12,31807228,31807229,MM1_HSA_GM12878_YY1_peaks_with_motif_325,14.08
chr12,39467613,39467614,MM1_HSA_GM12878_YY1_peaks_with_motif_326,11.94
chr12,42098095,42098096,MM1_HSA_GM12878_YY1_peaks_with_motif_327,11.47
chr12,43210722,43210723,MM1_HSA_GM12878_YY1_peaks_with_motif_328,13.74
chr12,44244215,44244216,MM1_HSA_GM12878_YY1_peaks_with_motif_329,15.33
chr12,46283465,46283466,MM1_HSA_GM12878_YY1_peaks_with_motif_330,30.43
chr12,46517357,46517358,MM1_HSA_GM12878_YY1_peaks_with_motif_331,10.75
chr12,48682106,48682107,MM1_HSA_GM12878_YY1_peaks_with_motif_332,7
chr12,50025723,50025724,MM1_HSA_GM12878_YY1_peaks_with_motif_333,26.24
chr12,54280332,54280333,MM1_HSA_GM12878_YY1_peaks_with_motif_334,9.62
chr12,55660748,55660749,MM1_HSA_GM12878_YY1_peaks_with_motif_335,10.84
chr12,56116696,56116697,MM1_HSA_GM12878_YY1_peaks_with_motif_336,10.32
chr12,56193197,56193198,MM1_HSA_GM12878_YY1_peaks_with_motif_337,16.13
chr12,56704714,56704715,MM1_HSA_GM12878_YY1_peaks_with_motif_338,23.27
chr12,61018758,61018759,MM1_HSA_GM12878_YY1_peaks_with_motif_339,19.69
chr12,62642830,62642831,MM1_HSA_GM12878_YY1_peaks_with_motif_340,25.81
chr12,62731167,62731168,MM1_HSA_GM12878_YY1_peaks_with_motif_341,27.1
chr12,63168365,63168366,MM1_HSA_GM12878_YY1_peaks_with_motif_342,20.18
chr12,64883411,64883412,MM1_HSA_GM12878_YY1_peaks_with_motif_343,7.74
chr12,68481766,68481767,MM1_HSA_GM12878_YY1_peaks_with_motif_344,25.16
chr12,69248112,69248113,MM1_HSA_GM12878_YY1_peaks_with_motif_345,16.13
chr12,69547099,69547100,MM1_HSA_GM12878_YY1_peaks_with_motif_346,17.9
chr12,71651849,71651850,MM1_HSA_GM12878_YY1_peaks_with_motif_347,10.74
chr12,75631710,75631711,MM1_HSA_GM12878_YY1_peaks_with_motif_348,17.9
chr12,75738778,75738779,MM1_HSA_GM12878_YY1_peaks_with_motif_349,22.12
chr12,76183767,76183768,MM1_HSA_GM12878_YY1_peaks_with_motif_350,10.45
chr12,78229668,78229669,MM1_HSA_GM12878_YY1_peaks_with_motif_351,12.87
chr12,78759463,78759464,MM1_HSA_GM12878_YY1_peaks_with_motif_352,17.9
chr12,81962556,81962557,MM1_HSA_GM12878_YY1_peaks_with_motif_353,28.64
chr12,88178849,88178850,MM1_HSA_GM12878_YY1_peaks_with_motif_354,19.69
chr12,89760248,89760249,MM1_HSA_GM12878_YY1_peaks_with_motif_355,14.26
chr12,89863669,89863670,MM1_HSA_GM12878_YY1_peaks_with_motif_356,15.41
chr12,90004499,90004500,MM1_HSA_GM12878_YY1_peaks_with_motif_357,8.93
chr12,91818445,91818446,MM1_HSA_GM12878_YY1_peaks_with_motif_358,14.32
chr12,92049590,92049591,MM1_HSA_GM12878_YY1_peaks_with_motif_359,11.83
chr12,92132478,92132479,MM1_HSA_GM12878_YY1_peaks_with_motif_360,7.66
chr12,92138416,92138417,MM1_HSA_GM12878_YY1_peaks_with_motif_361,11.1
chr12,92363025,92363026,MM1_HSA_GM12878_YY1_peaks_with_motif_362,10.75
chr12,92434726,92434727,MM1_HSA_GM12878_YY1_peaks_with_motif_363,14.5
chr12,92461982,92461983,MM1_HSA_GM12878_YY1_peaks_with_motif_364,8.68
chr12,93467583,93467584,MM1_HSA_GM12878_YY1_peaks_with_motif_365,16.49
chr12,93677356,93677357,MM1_HSA_GM12878_YY1_peaks_with_motif_366,34.35
chr12,95218513,95218514,MM1_HSA_GM12878_YY1_peaks_with_motif_367,15.68
chr12,96351248,96351249,MM1_HSA_GM12878_YY1_peaks_with_motif_368,12.9
chr12,96578758,96578759,MM1_HSA_GM12878_YY1_peaks_with_motif_369,14.77
chr12,98080519,98080520,MM1_HSA_GM12878_YY1_peaks_with_motif_370,11.25
chr12,98328629,98328630,MM1_HSA_GM12878_YY1_peaks_with_motif_371,22.7
chr12,101280189,101280190,MM1_HSA_GM12878_YY1_peaks_with_motif_372,12.29
chr12,103928396,103928397,MM1_HSA_GM12878_YY1_peaks_with_motif_373,10.49
chr12,104400256,104400257,MM1_HSA_GM12878_YY1_peaks_with_motif_374,19.35
chr12,104537202,104537203,MM1_HSA_GM12878_YY1_peaks_with_motif_375,10.37
chr12,105031221,105031222,MM1_HSA_GM12878_YY1_peaks_with_motif_376,11.46
chr12,105766242,105766243,MM1_HSA_GM12878_YY1_peaks_with_motif_377,10.96
chr12,106957866,106957867,MM1_HSA_GM12878_YY1_peaks_with_motif_378,22.77
chr12,107547323,107547324,MM1_HSA_GM12878_YY1_peaks_with_motif_379,10.19
chr12,107718819,107718820,MM1_HSA_GM12878_YY1_peaks_with_motif_380,21.48
chr12,108434299,108434300,MM1_HSA_GM12878_YY1_peaks_with_motif_381,19.69
chr12,108561476,108561477,MM1_HSA_GM12878_YY1_peaks_with_motif_382,33.1
chr12,108851722,108851723,MM1_HSA_GM12878_YY1_peaks_with_motif_383,15.67
chr12,109996498,109996499,MM1_HSA_GM12878_YY1_peaks_with_motif_384,14.27
chr12,109999041,109999042,MM1_HSA_GM12878_YY1_peaks_with_motif_385,15.37
chr12,110080012,110080013,MM1_HSA_GM12878_YY1_peaks_with_motif_386,7.48
chr12,110395178,110395179,MM1_HSA_GM12878_YY1_peaks_with_motif_387,16.11
chr12,110776480,110776481,MM1_HSA_GM12878_YY1_peaks_with_motif_388,11.37
chr12,112130533,112130534,MM1_HSA_GM12878_YY1_peaks_with_motif_389,24.65
chr12,112559820,112559821,MM1_HSA_GM12878_YY1_peaks_with_motif_390,8.29
chr12,112716684,112716685,MM1_HSA_GM12878_YY1_peaks_with_motif_391,37.58
chr12,112980973,112980974,MM1_HSA_GM12878_YY1_peaks_with_motif_392,11.73
chr12,115671072,115671073,MM1_HSA_GM12878_YY1_peaks_with_motif_393,15.48
chr12,116324138,116324139,MM1_HSA_GM12878_YY1_peaks_with_motif_394,18.71
chr12,118455508,118455509,MM1_HSA_GM12878_YY1_peaks_with_motif_395,17.28
chr12,120026809,120026810,MM1_HSA_GM12878_YY1_peaks_with_motif_396,11.97
chr12,120192302,120192303,MM1_HSA_GM12878_YY1_peaks_with_motif_397,13.82
chr12,121802849,121802850,MM1_HSA_GM12878_YY1_peaks_with_motif_398,19.47
chr12,124036700,124036701,MM1_HSA_GM12878_YY1_peaks_with_motif_399,15.05
chr12,124916840,124916841,MM1_HSA_GM12878_YY1_peaks_with_motif_400,13.73
chr12,128856235,128856236,MM1_HSA_GM12878_YY1_peaks_with_motif_401,26.83
chr12,130873200,130873201,MM1_HSA_GM12878_YY1_peaks_with_motif_402,7.94
chr12,131243066,131243067,MM1_HSA_GM12878_YY1_peaks_with_motif_403,25.06
chr12,133181535,133181536,MM1_HSA_GM12878_YY1_peaks_with_motif_404,11.14
chr13,20510034,20510035,MM1_HSA_GM12878_YY1_peaks_with_motif_405,19.35
chr13,24625483,24625484,MM1_HSA_GM12878_YY1_peaks_with_motif_406,12.9
chr13,25768262,25768263,MM1_HSA_GM12878_YY1_peaks_with_motif_407,23.16
chr13,27252492,27252493,MM1_HSA_GM12878_YY1_peaks_with_motif_408,7.26
chr13,27606029,27606030,MM1_HSA_GM12878_YY1_peaks_with_motif_409,26.47
chr13,30616244,30616245,MM1_HSA_GM12878_YY1_peaks_with_motif_410,7.23
chr13,31064031,31064032,MM1_HSA_GM12878_YY1_peaks_with_motif_411,10.75
chr13,32529505,32529506,MM1_HSA_GM12878_YY1_peaks_with_motif_412,12.14
chr13,32538772,32538773,MM1_HSA_GM12878_YY1_peaks_with_motif_413,12.73
chr13,33144719,33144720,MM1_HSA_GM12878_YY1_peaks_with_motif_414,8.93
chr13,33193525,33193526,MM1_HSA_GM12878_YY1_peaks_with_motif_415,11.83
chr13,33204803,33204804,MM1_HSA_GM12878_YY1_peaks_with_motif_416,20.16
chr13,33224515,33224516,MM1_HSA_GM12878_YY1_peaks_with_motif_417,11.63
chr13,33536850,33536851,MM1_HSA_GM12878_YY1_peaks_with_motif_418,20.59
chr13,33734216,33734217,MM1_HSA_GM12878_YY1_peaks_with_motif_419,13.58
chr13,34586906,34586907,MM1_HSA_GM12878_YY1_peaks_with_motif_420,17.9
chr13,36344322,36344323,MM1_HSA_GM12878_YY1_peaks_with_motif_421,17.84
chr13,40058973,40058974,MM1_HSA_GM12878_YY1_peaks_with_motif_422,11.31
chr13,40426543,40426544,MM1_HSA_GM12878_YY1_peaks_with_motif_423,11.32
chr13,40650339,40650340,MM1_HSA_GM12878_YY1_peaks_with_motif_424,9.93
chr13,41015835,41015836,MM1_HSA_GM12878_YY1_peaks_with_motif_425,10.6
chr13,41019281,41019282,MM1_HSA_GM12878_YY1_peaks_with_motif_426,14.64
chr13,42085354,42085355,MM1_HSA_GM12878_YY1_peaks_with_motif_427,16.94
chr13,42523518,42523519,MM1_HSA_GM12878_YY1_peaks_with_motif_428,21.94
chr13,42565877,42565878,MM1_HSA_GM12878_YY1_peaks_with_motif_429,16.13
chr13,43159126,43159127,MM1_HSA_GM12878_YY1_peaks_with_motif_430,16.11
chr13,45701581,45701582,MM1_HSA_GM12878_YY1_peaks_with_motif_431,24.68
chr13,46002182,46002183,MM1_HSA_GM12878_YY1_peaks_with_motif_432,21.48
chr13,46181942,46181943,MM1_HSA_GM12878_YY1_peaks_with_motif_433,8.13
chr13,46288972,46288973,MM1_HSA_GM12878_YY1_peaks_with_motif_434,9.93
chr13,46527010,46527011,MM1_HSA_GM12878_YY1_peaks_with_motif_435,13.82
chr13,46624537,46624538,MM1_HSA_GM12878_YY1_peaks_with_motif_436,15.48
chr13,48067656,48067657,MM1_HSA_GM12878_YY1_peaks_with_motif_437,16.19
chr13,49058882,49058883,MM1_HSA_GM12878_YY1_peaks_with_motif_438,12.29
chr13,53251151,53251152,MM1_HSA_GM12878_YY1_peaks_with_motif_439,16.11
chr13,59777122,59777123,MM1_HSA_GM12878_YY1_peaks_with_motif_440,12.53
chr13,60345949,60345950,MM1_HSA_GM12878_YY1_peaks_with_motif_441,24.19
chr13,68030592,68030593,MM1_HSA_GM12878_YY1_peaks_with_motif_442,18.65
chr13,72733673,72733674,MM1_HSA_GM12878_YY1_peaks_with_motif_443,29.03
chr13,75685609,75685610,MM1_HSA_GM12878_YY1_peaks_with_motif_444,17.74
chr13,78972749,78972750,MM1_HSA_GM12878_YY1_peaks_with_motif_445,17.74
chr13,79489569,79489570,MM1_HSA_GM12878_YY1_peaks_with_motif_446,12.45
chr13,80454293,80454294,MM1_HSA_GM12878_YY1_peaks_with_motif_447,37.58
chr13,85772673,85772674,MM1_HSA_GM12878_YY1_peaks_with_motif_448,17.9
chr13,97276271,97276272,MM1_HSA_GM12878_YY1_peaks_with_motif_449,21.94
chr13,98206426,98206427,MM1_HSA_GM12878_YY1_peaks_with_motif_450,21.48
chr13,108407713,108407714,MM1_HSA_GM12878_YY1_peaks_with_motif_451,16.11
chr13,111984539,111984540,MM1_HSA_GM12878_YY1_peaks_with_motif_452,18.2
chr14,20668224,20668225,MM1_HSA_GM12878_YY1_peaks_with_motif_453,18.74
chr14,21241984,21241985,MM1_HSA_GM12878_YY1_peaks_with_motif_454,13.95
chr14,21309010,21309011,MM1_HSA_GM12878_YY1_peaks_with_motif_455,14.37
chr14,21511489,21511490,MM1_HSA_GM12878_YY1_peaks_with_motif_456,28.25
chr14,22226516,22226517,MM1_HSA_GM12878_YY1_peaks_with_motif_457,6.99
chr14,22519981,22519982,MM1_HSA_GM12878_YY1_peaks_with_motif_458,14.54
chr14,22669262,22669263,MM1_HSA_GM12878_YY1_peaks_with_motif_459,23.71
chr14,22737290,22737291,MM1_HSA_GM12878_YY1_peaks_with_motif_460,26.67
chr14,22766533,22766534,MM1_HSA_GM12878_YY1_peaks_with_motif_461,14.98
chr14,22829809,22829810,MM1_HSA_GM12878_YY1_peaks_with_motif_462,27
chr14,23007339,23007340,MM1_HSA_GM12878_YY1_peaks_with_motif_463,10.04
chr14,23035187,23035188,MM1_HSA_GM12878_YY1_peaks_with_motif_464,27.63
chr14,24701208,24701209,MM1_HSA_GM12878_YY1_peaks_with_motif_465,16.13
chr14,29165621,29165622,MM1_HSA_GM12878_YY1_peaks_with_motif_466,12.9
chr14,30912113,30912114,MM1_HSA_GM12878_YY1_peaks_with_motif_467,17.9
chr14,45133704,45133705,MM1_HSA_GM12878_YY1_peaks_with_motif_468,10.97
chr14,49585935,49585936,MM1_HSA_GM12878_YY1_peaks_with_motif_469,8.53
chr14,49622503,49622504,MM1_HSA_GM12878_YY1_peaks_with_motif_470,8.52
chr14,49862139,49862140,MM1_HSA_GM12878_YY1_peaks_with_motif_471,17.66
chr14,51510032,51510033,MM1_HSA_GM12878_YY1_peaks_with_motif_472,12.53
chr14,52716233,52716234,MM1_HSA_GM12878_YY1_peaks_with_motif_473,14.32
chr14,53593173,53593174,MM1_HSA_GM12878_YY1_peaks_with_motif_474,17.9
chr14,58739721,58739722,MM1_HSA_GM12878_YY1_peaks_with_motif_475,9.68
chr14,58815338,58815339,MM1_HSA_GM12878_YY1_peaks_with_motif_476,19.69
chr14,60215686,60215687,MM1_HSA_GM12878_YY1_peaks_with_motif_477,13.08
chr14,63545176,63545177,MM1_HSA_GM12878_YY1_peaks_with_motif_478,11.33
chr14,65103640,65103641,MM1_HSA_GM12878_YY1_peaks_with_motif_479,9.97
chr14,65500481,65500482,MM1_HSA_GM12878_YY1_peaks_with_motif_480,12.9
chr14,66610470,66610471,MM1_HSA_GM12878_YY1_peaks_with_motif_481,8.29
chr14,68223980,68223981,MM1_HSA_GM12878_YY1_peaks_with_motif_482,22.58
chr14,69191370,69191371,MM1_HSA_GM12878_YY1_peaks_with_motif_483,9.09
chr14,69398467,69398468,MM1_HSA_GM12878_YY1_peaks_with_motif_484,12.9
chr14,69754887,69754888,MM1_HSA_GM12878_YY1_peaks_with_motif_485,15.77
chr14,70870408,70870409,MM1_HSA_GM12878_YY1_peaks_with_motif_486,21.33
chr14,71291196,71291197,MM1_HSA_GM12878_YY1_peaks_with_motif_487,9.1
chr14,71498039,71498040,MM1_HSA_GM12878_YY1_peaks_with_motif_488,11.94
chr14,72095537,72095538,MM1_HSA_GM12878_YY1_peaks_with_motif_489,12.32
chr14,73896309,73896310,MM1_HSA_GM12878_YY1_peaks_with_motif_490,14.32
chr14,75495055,75495056,MM1_HSA_GM12878_YY1_peaks_with_motif_491,10.28
chr14,75517477,75517478,MM1_HSA_GM12878_YY1_peaks_with_motif_492,11.46
chr14,76015892,76015893,MM1_HSA_GM12878_YY1_peaks_with_motif_493,24.26
chr14,76629498,76629499,MM1_HSA_GM12878_YY1_peaks_with_motif_494,19.35
chr14,77092743,77092744,MM1_HSA_GM12878_YY1_peaks_with_motif_495,10.1
chr14,78022290,78022291,MM1_HSA_GM12878_YY1_peaks_with_motif_496,14.89
chr14,81219897,81219898,MM1_HSA_GM12878_YY1_peaks_with_motif_497,9.11
chr14,84496883,84496884,MM1_HSA_GM12878_YY1_peaks_with_motif_498,16.11
chr14,88281404,88281405,MM1_HSA_GM12878_YY1_peaks_with_motif_499,16.11
chr14,91119185,91119186,MM1_HSA_GM12878_YY1_peaks_with_motif_500,11.98
chr14,92895577,92895578,MM1_HSA_GM12878_YY1_peaks_with_motif_501,13.98
chr14,93369836,93369837,MM1_HSA_GM12878_YY1_peaks_with_motif_502,8.93
chr14,94079911,94079912,MM1_HSA_GM12878_YY1_peaks_with_motif_503,12.9
chr14,95183719,95183720,MM1_HSA_GM12878_YY1_peaks_with_motif_504,27.42
chr14,103427770,103427771,MM1_HSA_GM12878_YY1_peaks_with_motif_505,13.71
chr14,105099945,105099946,MM1_HSA_GM12878_YY1_peaks_with_motif_506,31.43
chr15,30990242,30990243,MM1_HSA_GM12878_YY1_peaks_with_motif_507,18.55
chr15,31283935,31283936,MM1_HSA_GM12878_YY1_peaks_with_motif_508,13.98
chr15,31286084,31286085,MM1_HSA_GM12878_YY1_peaks_with_motif_509,9.66
chr15,33297980,33297981,MM1_HSA_GM12878_YY1_peaks_with_motif_510,14.32
chr15,36601671,36601672,MM1_HSA_GM12878_YY1_peaks_with_motif_511,26.85
chr15,36913903,36913904,MM1_HSA_GM12878_YY1_peaks_with_motif_512,25.06
chr15,37764779,37764780,MM1_HSA_GM12878_YY1_peaks_with_motif_513,41.94
chr15,38254417,38254418,MM1_HSA_GM12878_YY1_peaks_with_motif_514,17.2
chr15,38623791,38623792,MM1_HSA_GM12878_YY1_peaks_with_motif_515,12.26
chr15,40382803,40382804,MM1_HSA_GM12878_YY1_peaks_with_motif_516,14.89
chr15,40594038,40594039,MM1_HSA_GM12878_YY1_peaks_with_motif_517,21.7
chr15,42034784,42034785,MM1_HSA_GM12878_YY1_peaks_with_motif_518,9.68
chr15,43118916,43118917,MM1_HSA_GM12878_YY1_peaks_with_motif_519,11.06
chr15,43235049,43235050,MM1_HSA_GM12878_YY1_peaks_with_motif_520,15.18
chr15,44291483,44291484,MM1_HSA_GM12878_YY1_peaks_with_motif_521,9.59
chr15,44710380,44710381,MM1_HSA_GM12878_YY1_peaks_with_motif_522,11.56
chr15,45637781,45637782,MM1_HSA_GM12878_YY1_peaks_with_motif_523,18.77
chr15,50983239,50983240,MM1_HSA_GM12878_YY1_peaks_with_motif_524,17.74
chr15,55800035,55800036,MM1_HSA_GM12878_YY1_peaks_with_motif_525,22.22
chr15,56787318,56787319,MM1_HSA_GM12878_YY1_peaks_with_motif_526,10.72
chr15,63506543,63506544,MM1_HSA_GM12878_YY1_peaks_with_motif_527,10.02
chr15,63595678,63595679,MM1_HSA_GM12878_YY1_peaks_with_motif_528,10.43
chr15,66393836,66393837,MM1_HSA_GM12878_YY1_peaks_with_motif_529,16.98
chr15,66504637,66504638,MM1_HSA_GM12878_YY1_peaks_with_motif_530,14.44
chr15,66508404,66508405,MM1_HSA_GM12878_YY1_peaks_with_motif_531,14.21
chr15,67510194,67510195,MM1_HSA_GM12878_YY1_peaks_with_motif_532,16.77
chr15,73650877,73650878,MM1_HSA_GM12878_YY1_peaks_with_motif_533,19.27
chr15,74512378,74512379,MM1_HSA_GM12878_YY1_peaks_with_motif_534,8.16
chr15,75817555,75817556,MM1_HSA_GM12878_YY1_peaks_with_motif_535,57.27
chr15,78596850,78596851,MM1_HSA_GM12878_YY1_peaks_with_motif_536,13.66
chr15,79903350,79903351,MM1_HSA_GM12878_YY1_peaks_with_motif_537,12.01
chr15,80211363,80211364,MM1_HSA_GM12878_YY1_peaks_with_motif_538,35.48
chr15,83065335,83065336,MM1_HSA_GM12878_YY1_peaks_with_motif_539,5.16
chr15,84631843,84631844,MM1_HSA_GM12878_YY1_peaks_with_motif_540,10.14
chr15,88467112,88467113,MM1_HSA_GM12878_YY1_peaks_with_motif_541,9.56
chr15,88920372,88920373,MM1_HSA_GM12878_YY1_peaks_with_motif_542,18.59
chr15,89693991,89693992,MM1_HSA_GM12878_YY1_peaks_with_motif_543,14.78
chr15,90078372,90078373,MM1_HSA_GM12878_YY1_peaks_with_motif_544,14.52
chr15,90713193,90713194,MM1_HSA_GM12878_YY1_peaks_with_motif_545,8.67
chr15,91126155,91126156,MM1_HSA_GM12878_YY1_peaks_with_motif_546,9.22
chr15,92885036,92885037,MM1_HSA_GM12878_YY1_peaks_with_motif_547,18.86
chr15,92897841,92897842,MM1_HSA_GM12878_YY1_peaks_with_motif_548,16.13
chr15,92900322,92900323,MM1_HSA_GM12878_YY1_peaks_with_motif_549,12.5
chr15,92904069,92904070,MM1_HSA_GM12878_YY1_peaks_with_motif_550,16.73
chr15,92917979,92917980,MM1_HSA_GM12878_YY1_peaks_with_motif_551,26.28
chr15,94120137,94120138,MM1_HSA_GM12878_YY1_peaks_with_motif_552,19.72
chr15,95283692,95283693,MM1_HSA_GM12878_YY1_peaks_with_motif_553,12.29
chr15,95451802,95451803,MM1_HSA_GM12878_YY1_peaks_with_motif_554,32.22
chr15,95695304,95695305,MM1_HSA_GM12878_YY1_peaks_with_motif_555,12.9
chr15,95981339,95981340,MM1_HSA_GM12878_YY1_peaks_with_motif_556,13.2
chr16,807951,807952,MM1_HSA_GM12878_YY1_peaks_with_motif_557,7.05
chr16,4529715,4529716,MM1_HSA_GM12878_YY1_peaks_with_motif_558,20.16
chr16,4566296,4566297,MM1_HSA_GM12878_YY1_peaks_with_motif_559,20.16
chr16,5159401,5159402,MM1_HSA_GM12878_YY1_peaks_with_motif_560,17.9
chr16,9092825,9092826,MM1_HSA_GM12878_YY1_peaks_with_motif_561,13.55
chr16,10061213,10061214,MM1_HSA_GM12878_YY1_peaks_with_motif_562,21.48
chr16,10853116,10853117,MM1_HSA_GM12878_YY1_peaks_with_motif_563,15.48
chr16,11689280,11689281,MM1_HSA_GM12878_YY1_peaks_with_motif_564,11.87
chr16,12751570,12751571,MM1_HSA_GM12878_YY1_peaks_with_motif_565,14.89
chr16,13436313,13436314,MM1_HSA_GM12878_YY1_peaks_with_motif_566,12.9
chr16,17214204,17214205,MM1_HSA_GM12878_YY1_peaks_with_motif_567,14.78
chr16,17440471,17440472,MM1_HSA_GM12878_YY1_peaks_with_motif_568,12.74
chr16,18971624,18971625,MM1_HSA_GM12878_YY1_peaks_with_motif_569,14.32
chr16,19556194,19556195,MM1_HSA_GM12878_YY1_peaks_with_motif_570,10.16
chr16,20945188,20945189,MM1_HSA_GM12878_YY1_peaks_with_motif_571,8.93
chr16,22192055,22192056,MM1_HSA_GM12878_YY1_peaks_with_motif_572,9.46
chr16,23014899,23014900,MM1_HSA_GM12878_YY1_peaks_with_motif_573,16.11
chr16,23093879,23093880,MM1_HSA_GM12878_YY1_peaks_with_motif_574,14.32
chr16,24540892,24540893,MM1_HSA_GM12878_YY1_peaks_with_motif_575,12.9
chr16,27408896,27408897,MM1_HSA_GM12878_YY1_peaks_with_motif_576,14.03
chr16,28238238,28238239,MM1_HSA_GM12878_YY1_peaks_with_motif_577,13.52
chr16,28492350,28492351,MM1_HSA_GM12878_YY1_peaks_with_motif_578,27.34
chr16,29815991,29815992,MM1_HSA_GM12878_YY1_peaks_with_motif_579,16.07
chr16,30444838,30444839,MM1_HSA_GM12878_YY1_peaks_with_motif_580,22.04
chr16,30571932,30571933,MM1_HSA_GM12878_YY1_peaks_with_motif_581,14.36
chr16,30585741,30585742,MM1_HSA_GM12878_YY1_peaks_with_motif_582,15.25
chr16,30650567,30650568,MM1_HSA_GM12878_YY1_peaks_with_motif_583,17.14
chr16,30923047,30923048,MM1_HSA_GM12878_YY1_peaks_with_motif_584,13.02
chr16,34625987,34625988,MM1_HSA_GM12878_YY1_peaks_with_motif_585,19.69
chr16,47369485,47369486,MM1_HSA_GM12878_YY1_peaks_with_motif_586,13.82
chr16,48596600,48596601,MM1_HSA_GM12878_YY1_peaks_with_motif_587,10.04
chr16,48610403,48610404,MM1_HSA_GM12878_YY1_peaks_with_motif_588,13.59
chr16,50264515,50264516,MM1_HSA_GM12878_YY1_peaks_with_motif_589,7.84
chr16,50747354,50747355,MM1_HSA_GM12878_YY1_peaks_with_motif_590,11.29
chr16,52191783,52191784,MM1_HSA_GM12878_YY1_peaks_with_motif_591,13.82
chr16,53208491,53208492,MM1_HSA_GM12878_YY1_peaks_with_motif_592,8.4
chr16,53708627,53708628,MM1_HSA_GM12878_YY1_peaks_with_motif_593,19.99
chr16,57187690,57187691,MM1_HSA_GM12878_YY1_peaks_with_motif_594,8.7
chr16,57735322,57735323,MM1_HSA_GM12878_YY1_peaks_with_motif_595,26.28
chr16,69131289,69131290,MM1_HSA_GM12878_YY1_peaks_with_motif_596,15.77
chr16,71808932,71808933,MM1_HSA_GM12878_YY1_peaks_with_motif_597,10.22
chr16,73388150,73388151,MM1_HSA_GM12878_YY1_peaks_with_motif_598,25.06
chr16,74607491,74607492,MM1_HSA_GM12878_YY1_peaks_with_motif_599,20.53
chr16,75434019,75434020,MM1_HSA_GM12878_YY1_peaks_with_motif_600,11.1
chr16,84423685,84423686,MM1_HSA_GM12878_YY1_peaks_with_motif_601,20.16
chr17,2786341,2786342,MM1_HSA_GM12878_YY1_peaks_with_motif_602,11.14
chr17,4645844,4645845,MM1_HSA_GM12878_YY1_peaks_with_motif_603,13.58
chr17,5231524,5231525,MM1_HSA_GM12878_YY1_peaks_with_motif_604,11.52
chr17,7460369,7460370,MM1_HSA_GM12878_YY1_peaks_with_motif_605,14.22
chr17,7865594,7865595,MM1_HSA_GM12878_YY1_peaks_with_motif_606,14.48
chr17,7884015,7884016,MM1_HSA_GM12878_YY1_peaks_with_motif_607,7.68
chr17,8221198,8221199,MM1_HSA_GM12878_YY1_peaks_with_motif_608,7.33
chr17,16922578,16922579,MM1_HSA_GM12878_YY1_peaks_with_motif_609,11.14
chr17,27466977,27466978,MM1_HSA_GM12878_YY1_peaks_with_motif_610,11.37
chr17,28951998,28951999,MM1_HSA_GM12878_YY1_peaks_with_motif_611,9.68
chr17,29393620,29393621,MM1_HSA_GM12878_YY1_peaks_with_motif_612,26.57
chr17,30116883,30116884,MM1_HSA_GM12878_YY1_peaks_with_motif_613,11.73
chr17,30122789,30122790,MM1_HSA_GM12878_YY1_peaks_with_motif_614,21.45
chr17,30336506,30336507,MM1_HSA_GM12878_YY1_peaks_with_motif_615,9.27
chr17,31310572,31310573,MM1_HSA_GM12878_YY1_peaks_with_motif_616,12.14
chr17,31318525,31318526,MM1_HSA_GM12878_YY1_peaks_with_motif_617,8.15
chr17,32350109,32350110,MM1_HSA_GM12878_YY1_peaks_with_motif_618,9.3
chr17,32458384,32458385,MM1_HSA_GM12878_YY1_peaks_with_motif_619,19.5
chr17,34242284,34242285,MM1_HSA_GM12878_YY1_peaks_with_motif_620,12.11
chr17,34961578,34961579,MM1_HSA_GM12878_YY1_peaks_with_motif_621,13.16
chr17,35587264,35587265,MM1_HSA_GM12878_YY1_peaks_with_motif_622,17.03
chr17,38485233,38485234,MM1_HSA_GM12878_YY1_peaks_with_motif_623,12.28
chr17,39849802,39849803,MM1_HSA_GM12878_YY1_peaks_with_motif_624,21.51
chr17,39860595,39860596,MM1_HSA_GM12878_YY1_peaks_with_motif_625,15.36
chr17,40054386,40054387,MM1_HSA_GM12878_YY1_peaks_with_motif_626,20.29
chr17,40131437,40131438,MM1_HSA_GM12878_YY1_peaks_with_motif_627,15.48
chr17,40219096,40219097,MM1_HSA_GM12878_YY1_peaks_with_motif_628,8.06
chr17,40728150,40728151,MM1_HSA_GM12878_YY1_peaks_with_motif_629,20.65
chr17,40827898,40827899,MM1_HSA_GM12878_YY1_peaks_with_motif_630,12.9
chr17,42656196,42656197,MM1_HSA_GM12878_YY1_peaks_with_motif_631,13.1
chr17,44014962,44014963,MM1_HSA_GM12878_YY1_peaks_with_motif_632,8.99
chr17,44216883,44216884,MM1_HSA_GM12878_YY1_peaks_with_motif_633,9.93
chr17,48632614,48632615,MM1_HSA_GM12878_YY1_peaks_with_motif_634,9.58
