chr,start,end,id,tag_fold_change
chr12,27022585,27022586,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1524,53.85143
chr12,27523840,27523841,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1525,9.43457
chr12,27710851,27710852,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1526,52.22203
chr12,27779534,27779535,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1527,10.07183
chr12,29381146,29381147,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1528,32.5917
chr12,29885234,29885235,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1529,15.22285
chr12,30604465,30604466,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1530,22.56839
chr12,30695954,30695955,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1531,93.58732
chr12,31386402,31386403,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1532,17.28422
chr12,31563122,31563123,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1533,16.38577
chr12,32022583,32022584,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1534,24.79468
chr12,32106938,32106939,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1535,20.96269
chr12,32275990,32275991,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1536,13.46302
chr12,32755869,32755870,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1537,31.89551
chr1,31065706,31065707,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1538,61.53195
chr1,31138924,31138925,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1539,10.89223
chr12,39443101,39443102,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1540,12.74037
chr12,39752959,39752960,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1541,27.88607
chr12,41577005,41577006,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1542,32.15611
chr12,42237999,42238000,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1543,10.80143
chr12,43459497,43459498,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1544,19.11189
chr12,43806228,43806229,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1545,20.9587
chr12,43921887,43921888,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1546,9.3734
chr12,45334448,45334449,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1547,10.60469
chr12,45727528,45727529,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1548,101.77388
chr12,46270041,46270042,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1549,22.13584
chr1,31296775,31296776,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1550,30.46688
chr12,47674171,47674172,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1551,23.54407
chr12,47905209,47905210,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1552,11.32321
chr12,48021779,48021780,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1553,17.7972
chr12,48198393,48198394,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1554,18.31617
chr12,48556906,48556907,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1555,13.79421
chr12,48682081,48682082,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1556,45.00188
chr12,48852170,48852171,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1557,46.24298
chr12,48956491,48956492,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1558,11.29434
chr12,49060538,49060539,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1559,31.42299
chr12,49130390,49130391,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1560,13.11818
chr12,49189273,49189274,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1561,23.36604
chr12,49336542,49336543,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1562,10.99429
chr12,49347749,49347750,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1563,11.84404
chr1,31549415,31549416,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1564,7.07619
chr12,50025650,50025651,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1565,62.06807
chr12,50085408,50085409,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1566,28.83052
chr12,50167288,50167289,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1567,11.68302
chr12,50550080,50550081,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1568,22.9115
chr12,50614330,50614331,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1569,8.84163
chr12,50763940,50763941,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1570,83.35951
chr12,50842958,50842959,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1571,39.48085
chr12,51048350,51048351,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1572,6.54789
chr12,51173098,51173099,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1573,18.89244
chr12,51591262,51591263,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1574,39.09188
chr12,51821290,51821291,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1575,15.20102
chr12,51856040,51856041,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1576,32.86076
chr12,51890045,51890046,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1577,14.91782
chr1,3241101,3241102,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1578,12.32994
chr1,31645154,31645155,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1579,31.28929
chr12,52888456,52888457,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1580,13.45029
chr12,53004288,53004289,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1581,14.86834
chr12,53006496,53006497,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1582,39.2447
chr12,53038783,53038784,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1583,10.57611
chr12,53252165,53252166,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1584,51.95054
chr12,53295575,53295576,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1585,30.11236
chr12,53379449,53379450,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1586,23.91687
chr12,53441032,53441033,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1587,9.72791
chr12,53619755,53619756,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1588,10.86869
chr12,53675864,53675865,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1589,36.31123
chr12,54280271,54280272,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1590,16.7141
chr12,54280946,54280947,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1591,21.66095
chr12,54288517,54288518,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1592,9.82183
chr12,54325152,54325153,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1593,24.5055
chr12,54565875,54565876,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1594,13.26244
chr12,54788574,54788575,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1595,10.46327
chr12,55087387,55087388,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1596,10.33772
chr12,55326013,55326014,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1597,14.32598
chr12,55728296,55728297,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1598,10.3153
chr12,55738193,55738194,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1599,7.29593
chr12,55817699,55817700,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1600,39.91266
chr12,55927126,55927127,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1601,50.1423
chr12,56116650,56116651,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1602,23.81052
chr12,56189431,56189432,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1603,12.12107
chr12,56193179,56193180,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1604,36.13907
chr12,56468598,56468599,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1605,40.32946
chr12,56630356,56630357,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1606,44.26675
chr12,56645976,56645977,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1607,9.56124
chr1,32108050,32108051,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1608,61.5892
chr12,56688744,56688745,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1609,9.02418
chr12,56704732,56704733,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1610,17.2507
chr12,56725284,56725285,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1611,54.47189
chr1,32200391,32200392,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1612,10.25711
chr1,32215823,32215824,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1613,11.85498
chr12,57604798,57604799,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1614,32.21502
chr12,57694177,57694178,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1615,23.22456
chr12,57772069,57772070,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1616,26.74556
chr12,57836995,57836996,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1617,15.5129
chr12,58262986,58262987,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1618,12.42722
chr12,58882953,58882954,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1619,10.22066
chr1,32292186,32292187,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1620,19.43342
chr12,59085174,59085175,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1621,11.41714
chr12,59317963,59317964,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1622,14.15931
chr12,62260400,62260401,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1623,66.70516
chr12,62602562,62602563,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1624,19.36249
chr12,62655957,62655958,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1625,13.7224
chr12,62706461,62706462,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1626,8.66437
chr1,32394398,32394399,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1627,24.12958
chr12,63168378,63168379,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1628,13.91026
chr12,64195582,64195583,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1629,14.32598
chr12,64293384,64293385,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1630,20.09357
chr12,64549686,64549687,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1631,14.13233
chr1,32449180,32449181,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1632,10.51093
chr12,65169585,65169586,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1633,71.19321
chr12,65770517,65770518,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1634,27.94179
chr1,32500597,32500598,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1635,38.80871
chr12,66169942,66169943,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1636,19.34402
chr12,66468136,66468137,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1637,19.90955
chr12,66733514,66733515,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1638,10.33334
chr1,32539723,32539724,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1639,16.83135
chr12,67269763,67269764,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1640,11.32321
chr12,67649130,67649131,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1641,14.63028
chr12,67665823,67665824,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1642,10.42236
chr12,68040702,68040703,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1643,7.8277
chr12,68113834,68113835,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1644,17.70443
chr12,68332516,68332517,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1645,10.46274
chr1,32650929,32650930,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1646,51.58945
chr12,68539279,68539280,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1647,12.00691
chr12,69116099,69116100,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1648,10.25968
chr12,69239668,69239669,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1649,24.49507
chr12,69284371,69284372,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1650,8.81316
chr12,69585932,69585933,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1651,8.79281
chr12,69779445,69779446,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1652,14.91782
chr12,70243427,70243428,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1653,43.93834
chr1,3410295,3410296,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1654,10.25711
chr12,71664262,71664263,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1655,52.83473
chr12,71839780,71839781,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1656,52.2108
chr12,74509517,74509518,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1657,11.32321
chr12,75511595,75511596,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1658,32.02316
chr12,75631727,75631728,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1659,9.43674
chr12,76348327,76348328,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1660,9.95477
chr1,32817638,32817639,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1661,36.15757
chr12,76764290,76764291,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1662,70.6515
chr12,76872588,76872589,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1663,13.2815
chr12,78229683,78229684,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1664,24.77157
chr12,79045666,79045667,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1665,16.11466
chr12,79217476,79217477,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1666,14.57541
chr12,79690238,79690239,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1667,10.52719
chr12,79934840,79934841,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1668,13.27833
chr12,79948327,79948328,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1669,11.40125
chr12,80150074,80150075,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1670,15.78044
chr12,80173552,80173553,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1671,7.43417
chr12,80622440,80622441,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1672,14.85775
chr12,80936543,80936544,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1673,11.14596
chr1,32965000,32965001,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1674,26.25665
chr12,83828078,83828079,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1675,14.32598
chr12,84019035,84019036,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1676,13.79421
chr12,84689953,84689954,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1677,17.21815
chr12,84913561,84913562,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1678,6.58122
chr12,85318462,85318463,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1679,17.51659
chr12,91216221,91216222,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1680,12.32994
chr12,92339407,92339408,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1681,10.99
chr12,93098249,93098250,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1682,21.11109
chr12,93441876,93441877,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1683,26.48966
chr12,93467523,93467524,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1684,78.13818
chr12,93677351,93677352,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1685,64.85986
chr12,94008449,94008450,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1686,8.66437
chr12,94305342,94305343,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1687,11.8155
chr1,33257095,33257096,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1688,28.03172
chr12,94546430,94546431,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1689,15.23344
chr1,33302603,33302604,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1690,9.52581
chr12,95217840,95217841,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1691,23.78075
chr12,95474166,95474167,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1692,27.81436
chr12,95548776,95548777,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1693,33.42555
chr12,95858956,95858957,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1694,54.2192
chr1,33342329,33342330,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1695,14.69108
chr12,96315926,96315927,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1696,16.18717
chr12,96489595,96489596,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1697,30.02903
chr12,96578758,96578759,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1698,8.38923
chr12,97404738,97404739,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1699,16.18717
chr12,98491112,98491113,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1700,11.86557
chr12,98503825,98503826,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1701,39.3703
chr12,98593702,98593703,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1702,12.53703
chr12,100142809,100142810,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1703,54.69815
chr12,100155034,100155035,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1704,18.84601
chr12,100267000,100267001,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1705,9.90516
chr12,101280137,101280138,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1706,73.71737
chr12,103496324,103496325,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1707,11.13537
chr12,104064576,104064577,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1708,35.07553
chr12,104138183,104138184,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1709,15.08951
chr12,104230924,104230925,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1710,13.06879
chr12,104733905,104733906,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1711,15.37536
chr12,105090503,105090504,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1712,20.18098
chr12,105092434,105092435,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1713,33.7122
chr12,105107615,105107616,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1714,55.82136
chr12,106108680,106108681,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1715,19.45909
chr12,106189517,106189518,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1716,12.46103
chr1,34250751,34250752,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1717,10.9687
chr12,107436504,107436505,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1718,22.38949
chr12,107593979,107593980,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1719,10.03186
chr12,107665831,107665832,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1720,10.87162
chr12,107685700,107685701,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1721,29.95092
chr12,107903900,107903901,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1722,11.1966
chr12,108090738,108090739,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1723,27.98529
chr12,108553986,108553987,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1724,10.99
chr12,108561463,108561464,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1725,56.33234
chr12,108562614,108562615,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1726,66.28798
chr12,108996943,108996944,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1727,10.33772
chr12,109458885,109458886,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1728,9.55595
chr12,109477649,109477650,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1729,80.90488
chr12,109783209,109783210,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1730,22.02112
chr12,109996435,109996436,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1731,32.27686
chr12,109999057,109999058,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1732,74.4264
chr12,110079997,110079998,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1733,16.97839
chr12,110102360,110102361,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1734,18.811889999999998
chr12,110281968,110281969,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1735,25.48802
chr12,110403701,110403702,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1736,70.87383
chr12,110502313,110502314,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1737,24.02926
chr12,110583309,110583310,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1738,34.46446
chr12,110742903,110742904,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1739,66.42522
chr12,110776504,110776505,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1740,19.64366
chr12,110826881,110826882,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1741,23.46555
chr12,111028983,111028984,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1742,11.39897
chr12,111034192,111034193,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1743,44.40699
chr1,34885145,34885146,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1744,11.79255
chr12,111240556,111240557,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1745,11.79312
chr12,111313950,111313951,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1746,10.08242
chr1,34904956,34904957,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1747,11.81385
chr12,111446052,111446053,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1748,10.25711
chr12,112013452,112013453,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1749,14.69108
chr12,112108768,112108769,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1750,15.13075
chr12,112382436,112382437,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1751,45.09515
chr12,112538208,112538209,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1752,9.72791
chr12,112602334,112602335,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1753,16.07883
chr12,112621188,112621189,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1754,15.38951
chr12,112716679,112716680,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1755,46.60631
chr1,35160220,35160221,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1756,24.69546
chr1,35192172,35192173,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1757,80.10558
chr12,113559694,113559695,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1758,14.6641
chr12,113638161,113638162,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1759,35.44054
chr12,113740903,113740904,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1760,10.41751
chr12,113966298,113966299,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1761,41.03981
chr1,35268555,35268556,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1762,31.70767
chr12,114257870,114257871,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1763,25.31616
chr12,114403890,114403891,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1764,9.41123
chr1,35533732,35533733,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1765,8.48711
chr12,115671082,115671083,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1766,28.5821
chr1,35557697,35557698,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1767,37.39045
chr12,115692263,115692264,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1768,9.22894
chr12,115871982,115871983,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1769,8.35947
chr12,116236367,116236368,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1770,27.23725
chr12,116277685,116277686,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1771,29.12143
chr12,116428564,116428565,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1772,23.23805
chr12,116532574,116532575,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1773,9.73634
chr12,116784496,116784497,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1774,12.56401
chr12,117190448,117190449,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1775,70.20648
chr12,117231845,117231846,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1776,9.82183
chr12,117473226,117473227,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1777,12.00691
chr12,118104330,118104331,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1778,10.08242
chr12,118455518,118455519,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1779,19.90955
chr12,118534178,118534179,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1780,14.68417
chr12,118749181,118749182,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1781,11.66714
chr12,119037082,119037083,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1782,15.30732
chr12,119089480,119089481,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1783,9.95477
chr12,119145643,119145644,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1784,13.34161
chr12,119219126,119219127,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1785,11.32987
chr12,119230033,119230034,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1786,11.28419
chr12,119342188,119342189,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1787,37.19202
chr12,119803569,119803570,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1788,75.23731
chr12,119938200,119938201,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1789,10.86948
chr12,120194705,120194706,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1790,33.98977
chr12,120361697,120361698,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1791,24.13473
chr12,120438119,120438120,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1792,25.58171
chr1,36088903,36088904,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1793,61.24091
chr12,120529130,120529131,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1794,69.8983
chr12,120581365,120581366,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1795,6.67601
chr12,120710496,120710497,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1796,36.57821
chr12,120978154,120978155,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1797,16.45305
chr12,121016527,121016528,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1798,46.5702
chr12,121580224,121580225,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1799,14.43658
chr12,121664181,121664182,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1800,8.76359
chr1,36161079,36161080,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1801,34.11788
chr12,121801116,121801117,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1802,47.55199
chr12,121802909,121802910,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1803,33.65749
chr12,122023727,122023728,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1804,10.86948
chr12,122054483,122054484,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1805,47.66072
chr12,122064340,122064341,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1806,10.35708
chr12,122226016,122226017,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1807,48.547
chr12,122266431,122266432,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1808,19.66272
chr12,122500841,122500842,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1809,28.16254
chr12,122526729,122526730,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1810,74.24914
chr12,122966066,122966067,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1811,11.32574
chr12,123269800,123269801,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1812,31.10797
chr12,123271788,123271789,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1813,23.18008
chr12,123364817,123364818,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1814,39.70066
