chr,start,end,id,tag_fold_change
chr1,28328883,28328884,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1426,22.09729
chr1,28369608,28369609,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1430,40.13263
chr11,130002646,130002647,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1434,23.17239
chr12,2004433,2004434,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1452,25.23573
chr12,2890583,2890584,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1456,12.54418
chr12,4649117,4649118,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1461,53.62212
chr12,5945211,5945212,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1465,15.83065
chr12,6493230,6493231,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1469,46.51609
chr12,6607377,6607378,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1471,17.45809
chr12,6970905,6970906,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1475,71.59029
chr12,7018420,7018421,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1476,13.52603
chr12,8082113,8082114,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1480,24.45076
chr12,10613537,10613538,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1487,26.92175
chr12,10723358,10723359,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1489,25.74313
chr12,11171621,11171622,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1490,37.55835
chr12,12813364,12813365,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1497,56.55536
chr12,14803447,14803448,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1504,34.54906
chr12,22544529,22544530,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1520,51.73761
chr12,23585834,23585835,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1521,15.62128
chr12,27022585,27022586,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1524,53.85143
chr12,29381146,29381147,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1528,32.5917
chr12,32106938,32106939,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1535,20.96269
chr12,32755869,32755870,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1537,31.89551
chr12,39443101,39443102,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1540,12.74037
chr12,45727528,45727529,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1548,101.77388
chr12,48682081,48682082,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1556,45.00188
chr12,48852170,48852171,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1557,46.24298
chr12,48956491,48956492,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1558,11.29434
chr1,31549415,31549416,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1564,7.07619
chr12,50085408,50085409,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1566,28.83052
chr12,50763940,50763941,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1570,83.35951
chr12,50842958,50842959,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1571,39.48085
chr12,51591262,51591263,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1574,39.09188
chr12,53006496,53006497,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1582,39.2447
chr12,53252165,53252166,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1584,51.95054
chr12,53295575,53295576,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1585,30.11236
chr12,53379449,53379450,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1586,23.91687
chr12,54325152,54325153,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1593,24.5055
chr12,55927126,55927127,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1601,50.1423
chr12,56116650,56116651,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1602,23.81052
chr12,56189431,56189432,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1603,12.12107
chr12,56193179,56193180,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1604,36.13907
chr12,56468598,56468599,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1605,40.32946
chr12,56630356,56630357,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1606,44.26675
chr1,32108050,32108051,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1608,61.5892
chr12,56725284,56725285,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1611,54.47189
chr12,57694177,57694178,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1615,23.22456
chr12,57836995,57836996,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1617,15.5129
chr1,32292186,32292187,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1620,19.43342
chr12,65169585,65169586,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1633,71.19321
chr12,66169942,66169943,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1636,19.34402
chr12,69239668,69239669,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1649,24.49507
chr12,70243427,70243428,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1653,43.93834
chr12,71839780,71839781,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1656,52.2108
chr12,76764290,76764291,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1662,70.6515
chr12,85318462,85318463,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1679,17.51659
chr12,93441876,93441877,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1683,26.48966
chr12,93467523,93467524,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1684,78.13818
chr12,95217840,95217841,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1691,23.78075
chr12,95474166,95474167,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1692,27.81436
chr12,95548776,95548777,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1693,33.42555
chr12,96315926,96315927,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1696,16.18717
chr12,96489595,96489596,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1697,30.02903
chr12,98491112,98491113,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1700,11.86557
chr12,98503825,98503826,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1701,39.3703
chr12,98593702,98593703,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1702,12.53703
chr12,100142809,100142810,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1703,54.69815
chr12,101280137,101280138,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1706,73.71737
chr12,104138183,104138184,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1709,15.08951
chr12,109477649,109477650,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1729,80.90488
chr12,109996435,109996436,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1731,32.27686
chr12,110403701,110403702,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1736,70.87383
chr12,110583309,110583310,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1738,34.46446
chr12,112382436,112382437,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1751,45.09515
chr12,113966298,113966299,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1761,41.03981
chr1,35557697,35557698,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1767,37.39045
chr12,117190448,117190449,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1775,70.20648
chr12,119803569,119803570,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1788,75.23731
chr12,120438119,120438120,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1792,25.58171
chr12,120529130,120529131,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1794,69.8983
chr12,120710496,120710497,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1796,36.57821
chr12,121016527,121016528,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1798,46.5702
chr12,121664181,121664182,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1800,8.76359
chr12,121801116,121801117,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1802,47.55199
chr12,122500841,122500842,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1809,28.16254
chr12,123364817,123364818,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1814,39.70066
chr12,123671130,123671131,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1819,75.67467
chr12,130872082,130872083,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1840,30.27297
chr13,19782968,19782969,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1847,66.70516
chr13,20902745,20902746,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1852,53.70418
chr13,21140594,21140595,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1854,12.11161
chr13,21604149,21604150,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1857,80.79703
chr13,27251582,27251583,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1862,13.81327
chr1,37514736,37514737,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1864,29.43422
chr1,37556996,37556997,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1867,13.2815
chr13,29850570,29850571,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1871,44.24708
chr13,32538803,32538804,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1882,65.06133
chr13,32586444,32586445,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1883,67.53796
chr13,34942314,34942315,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1886,38.75039
chr13,37000822,37000823,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1892,56.74575
chr13,38624934,38624935,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1894,28.69431
chr1,38012809,38012810,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1897,7.64476
chr13,41311253,41311254,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1901,33.20974
chr13,42048701,42048702,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1902,12.1989
chr13,48001277,48001278,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1914,45.53424
chr13,48095078,48095079,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1915,62.49009
chr13,49443976,49443977,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1920,42.74147
chr13,50082009,50082010,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1922,27.09901
chr13,51845312,51845313,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1930,40.07905
chr13,52012434,52012435,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1931,52.90868
chr13,54572224,54572225,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1938,10.86948
chr13,77027123,77027124,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1954,40.82567
chr13,79406233,79406234,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1960,41.63401
chr1,39559659,39559660,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1967,46.23208
chr1,3900751,3900752,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1975,124.16728
chr1,39738926,39738927,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1977,30.4092
chr1,39883491,39883492,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1981,24.5784
chr1,40097233,40097234,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1993,47.17472
chr1,40161399,40161400,MM1_HSA_H1-hESC_YY1_peaks_with_motif_1995,39.83953
chr13,106568148,106568149,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2001,36.16693
chr13,106918041,106918042,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2003,14.27748
chr13,107867441,107867442,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2005,21.19841
chr1,40709394,40709395,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2012,10.73099
chr13,112588137,112588138,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2020,36.31633
chr14,20305968,20305969,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2023,14.50787
chr14,21107041,21107042,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2028,22.10291
chr14,21269439,21269440,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2030,34.23116
chr14,22766593,22766594,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2037,65.56359
chr14,22829813,22829814,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2038,79.03506
chr14,22919132,22919133,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2039,38.80321
chr14,22929355,22929356,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2040,34.16501
chr14,23034933,23034934,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2042,56.81889
chr14,23071553,23071554,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2043,43.56886
chr14,23095100,23095101,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2044,32.55493
chr14,23469713,23469714,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2048,20.65392
chr14,23539090,23539091,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2049,12.94844
chr14,24216090,24216091,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2052,24.85319
chr14,26597023,26597024,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2055,25.22723
chr14,30622335,30622336,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2063,48.90152
chr14,30690824,30690825,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2064,17.88169
chr14,31025660,31025661,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2065,46.95169
chr14,34714489,34714490,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2070,36.76175
chr14,39175344,39175345,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2080,18.48916
chr14,45134463,45134464,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2089,46.12739
chr14,49586164,49586165,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2095,34.92532
chr14,49688205,49688206,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2096,42.13084
chr14,49768512,49768513,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2097,42.19284
chr14,49862162,49862163,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2098,46.24797
chr14,52707222,52707223,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2107,47.47678
chr1,42817212,42817213,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2109,32.78772
chr14,54870374,54870375,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2110,25.32645
chr14,55201336,55201337,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2112,26.29077
chr14,59576781,59576782,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2128,17.77057
chr14,67816577,67816578,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2143,75.58298
chr14,70600645,70600646,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2158,57.34719
chr14,70907615,70907616,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2159,29.71721
chr14,74493794,74493795,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2170,42.00324
chr14,77098016,77098017,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2184,68.87524
chr14,77708069,77708070,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2186,49.39631
chr14,77761128,77761129,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2187,28.57954
chr14,81219496,81219497,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2195,33.69933
chr14,87993249,87993250,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2204,70.70402
chr14,91510301,91510302,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2217,75.09591
chr14,92122018,92122019,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2220,87.9759
chr14,93333018,93333019,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2222,34.17608
chr14,99481433,99481434,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2236,77.37113
chr14,100239984,100239985,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2240,84.25352
chr14,101809891,101809892,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2245,10.09452
chr14,103385397,103385398,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2254,60.24591
chr1,45686532,45686533,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2257,57.3164
chr14,105489877,105489878,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2262,7.8277
chr1,46303346,46303347,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2274,95.60844
chr1,46340811,46340812,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2276,16.83117
chr15,35548228,35548229,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2281,24.18128
chr15,36579581,36579582,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2284,75.02003
chr15,40405802,40405803,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2292,7.85746
chr15,40593996,40593997,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2294,62.20102
chr15,40755501,40755502,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2295,25.06269
chr15,41284030,41284031,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2298,22.9831
chr15,41332541,41332542,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2299,42.18866
chr15,41544237,41544238,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2300,65.18025
chr15,41621937,41621938,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2301,41.97793
chr15,42273384,42273385,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2303,44.55239
chr15,43106016,43106017,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2304,20.90563
chr1,46822641,46822642,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2305,24.4067
chr15,44427641,44427642,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2308,28.34953
chr15,44663640,44663641,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2309,43.28637
chr15,49046542,49046543,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2313,40.72075
chr15,51971750,51971751,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2316,46.11502
chr15,52569038,52569039,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2317,43.17781
chr15,56244701,56244702,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2321,9.64021
chr15,56365449,56365450,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2322,9.36448
chr15,56733270,56733271,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2323,36.49358
chr15,57706712,57706713,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2325,46.2021
chr15,58933560,58933561,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2329,87.37933
chr15,64096006,64096007,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2341,48.10904
chr15,64387838,64387839,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2343,32.7533
chr15,65792287,65792288,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2350,51.27535
chr15,67542622,67542623,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2354,85.84882
chr15,68054353,68054354,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2356,46.53853
chr15,68820035,68820036,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2360,13.07384
chr15,70099531,70099532,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2363,23.14813
chr15,72686229,72686230,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2366,22.45133
chr15,74906866,74906867,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2375,33.30297
chr15,75640176,75640177,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2378,22.0978
chr15,76905227,76905228,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2381,40.21331
chr1,51617136,51617137,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2387,59.10755
chr15,78860132,78860133,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2388,15.27246
chr15,78873616,78873617,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2389,101.4073
chr15,80989787,80989788,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2398,46.41993
chr15,81995153,81995154,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2405,18.36832
chr15,84928240,84928241,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2415,9.01888
chr15,88258433,88258434,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2421,19.23731
chr15,88467378,88467379,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2422,82.84882
chr15,90265685,90265686,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2430,26.79933
chr15,90388321,90388322,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2431,27.8508
chr15,92904199,92904200,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2439,46.51385
chr15,101652346,101652347,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2454,49.64874
chr16,807883,807884,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2460,128.65617
chr16,1771535,1771536,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2466,15.4929
chr16,1972005,1972006,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2469,64.06221
chr16,1984208,1984209,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2470,78.89348
chr16,2223592,2223593,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2474,7.81552
chr16,2251581,2251582,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2475,57.72548
chr16,2513953,2513954,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2476,69.10371
chr16,2777469,2777470,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2479,79.36839
chr1,54200204,54200205,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2480,29.39215
chr16,3457940,3457941,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2484,54.04194
chr16,4425892,4425893,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2491,22.76983
chr16,4847261,4847262,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2493,33.30297
chr16,5033905,5033906,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2494,107.52334
chr16,5071852,5071853,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2495,67.53035
chr16,8963910,8963911,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2503,26.38998
chr16,11493739,11493740,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2512,10.38412
chr16,11851504,11851505,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2515,25.64194
chr16,12148294,12148295,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2516,18.70554
chr16,15888585,15888586,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2527,30.69374
chr1,55215363,55215364,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2534,49.73043
chr16,18790313,18790314,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2536,12.2775
chr16,21520284,21520285,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2546,37.17673
chr16,21953351,21953352,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2548,32.67651
chr16,22297446,22297447,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2550,36.43093
chr16,24729585,24729586,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2557,58.69572
chr16,28492360,28492361,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2570,96.47225
chr16,28974792,28974793,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2573,45.05149
chr16,29790783,29790784,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2576,25.77488
chr16,29805491,29805492,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2577,54.6663
chr16,29815989,29815990,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2578,32.09757
chr16,29973866,29973867,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2580,28.78803
chr16,30355305,30355306,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2583,19.51957
chr16,30558466,30558467,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2585,75.70287
chr16,30571995,30571996,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2586,96.87519
chr16,30698220,30698221,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2589,80.62098
chr16,30762331,30762332,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2590,32.42516
chr16,31459534,31459535,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2601,50.31956
chr16,46831129,46831130,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2607,13.52833
chr16,48384772,48384773,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2610,19.93455
chr16,53208455,53208456,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2625,29.22608
chr1,58700059,58700060,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2631,42.49112
chr16,57447484,57447485,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2638,95.46516
chr16,58629815,58629816,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2641,28.96549
chr16,61918298,61918299,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2647,17.78247
chr16,66751572,66751573,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2652,50.37414
chr16,67806531,67806532,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2657,50.37961
chr16,68530151,68530152,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2662,18.14318
chr16,68843550,68843551,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2664,105.91785
chr16,69339562,69339563,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2666,27.53289
chr16,69754885,69754886,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2670,27.37019
chr16,70801145,70801146,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2673,64.38014
chr16,71808849,71808850,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2675,50.49681
chr16,71884144,71884145,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2677,34.704
chr16,72627266,72627267,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2680,29.86999
chr16,74607079,74607080,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2682,50.85133
chr16,75433976,75433977,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2684,21.49995
chr16,75647633,75647634,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2686,46.41993
chr16,81181485,81181486,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2694,23.8139
chr16,82139244,82139245,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2697,13.52833
chr16,83926877,83926878,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2701,12.38675
chr1,61725113,61725114,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2703,58.44263
chr16,84700040,84700041,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2704,44.32599
chr16,87766469,87766470,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2717,21.22782
chr16,88857155,88857156,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2722,76.19047
chr16,89508417,89508418,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2725,54.31105
chr1,62436243,62436244,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2726,34.54906
chr17,782380,782381,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2734,58.38146
chr17,1456323,1456324,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2736,115.89374
chr17,2042044,2042045,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2738,52.9784
chr17,2401071,2401072,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2740,41.24857
chr17,2511879,2511880,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2742,29.50256
chr17,2594217,2594218,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2743,47.02032
chr17,2786379,2786380,MM1_HSA_H1-hESC_YY1_peaks_with_motif_2744,43.40657
