chr,start,end,id,tag_fold_change
chr1,1232019,1232020,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_836,42.72538
chr1,42817171,42817172,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_840,15.24967
chr10,124801826,124801827,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_842,22.25746
chr10,125823562,125823563,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_843,20.48395
chr1,42924673,42924674,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_845,9.63787
chr10,126905470,126905471,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_846,20.90507
chr10,133318550,133318551,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_851,11.51379
chr11,236283,236284,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_852,16.28687
chr11,695827,695828,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_853,22.04721
chr11,842500,842501,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_854,12.60453
chr11,1309796,1309797,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_855,10.4977
chr11,4094693,4094694,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_859,25.56621
chr11,9460692,9460693,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_871,40.00053
chr11,11841931,11841932,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_876,23.68318
chr11,17077645,17077646,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_883,18.95801
chr1,45012148,45012149,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_888,28.30189
chr11,27506741,27506742,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_892,31.29518
chr11,31509788,31509789,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_895,25.10938
chr11,33161499,33161500,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_898,31.77154
chr11,33257726,33257727,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_899,16.09776
chr11,33774476,33774477,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_900,25.47962
chr11,34053467,34053468,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_901,12.48035
chr11,34916657,34916658,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_902,25.31265
chr11,35036071,35036072,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_903,11.17433
chr1,46303353,46303354,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_904,52.24616
chr11,36289424,36289425,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_907,19.12682
chr1,1273840,1273841,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_909,36.8913
chr11,43358925,43358926,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_910,37.24567
chr11,45146900,45146901,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_911,15.9435
chr11,45847503,45847504,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_913,17.27689
chr11,46617564,46617565,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_916,23.75796
chr11,47176854,47176855,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_917,43.34134
chr11,47248870,47248871,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_918,27.74612
chr11,47426235,47426236,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_919,27.60717
chr11,47553140,47553141,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_920,21.92867
chr11,47579059,47579060,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_921,14.22178
chr11,47642460,47642461,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_922,11.08439
chr11,47767690,47767691,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_923,14.94311
chr11,47848316,47848317,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_924,22.36944
chr11,57325203,57325204,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_925,9.81088
chr11,57712615,57712616,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_926,24.31047
chr11,60842030,60842031,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_928,25.64274
chr11,61430142,61430143,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_930,21.1573
chr11,61828964,61828965,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_932,8.73027
chr11,62573841,62573842,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_935,18.14457
chr11,62646597,62646598,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_936,23.19182
chr11,62709651,62709652,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_937,50.03913
chr11,62839575,62839576,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_938,19.06619
chr11,63974614,63974615,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_941,21.44806
chr11,63986454,63986455,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_942,19.50853
chr11,64230507,64230508,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_944,10.39588
chr11,64270153,64270154,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_946,35.27909
chr11,64778730,64778731,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_949,8.35299
chr11,65122350,65122351,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_951,10.90517
chr11,65333901,65333902,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_952,19.06494
chr11,65497797,65497798,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_954,24.0499
chr11,65712265,65712266,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_955,20.40356
chr11,65919048,65919049,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_956,33.35027
chr11,66052390,66052391,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_957,20.65258
chr11,66268599,66268600,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_958,14.17072
chr11,66438818,66438819,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_959,30.58295
chr11,66510660,66510661,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_960,24.57128
chr11,66638680,66638681,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_961,31.12922
chr11,66677818,66677819,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_962,12.64885
chr11,67119297,67119298,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_964,21.81942
chr11,67428382,67428383,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_966,32.52752
chr11,67464857,67464858,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_967,13.82293
chr11,67483055,67483056,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_968,20.12632
chr11,68030516,68030517,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_969,28.28811
chr11,68213306,68213307,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_970,76.96818
chr11,71929063,71929064,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_973,16.59863
chr11,73598654,73598655,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_977,10.75719
chr11,73779505,73779506,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_979,29.55575
chr11,73877002,73877003,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_981,10.41667
chr11,74748884,74748885,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_984,34.04707
chr11,74949259,74949260,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_986,16.72518
chr11,75399565,75399566,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_987,13.76293
chr11,76444660,76444661,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_989,18.98978
chr11,77820708,77820709,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_990,34.20274
chr11,83072078,83072079,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_994,18.99411
chr11,83157188,83157189,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_995,26.85594
chr11,85647987,85647988,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_998,35.36347
chr11,86069072,86069073,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1000,23.32651
chr1,51519232,51519233,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1008,8.87577
chr1,51617124,51617125,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1009,26.25648
chr11,95089696,95089697,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1012,7.55323
chr11,95924087,95924088,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1015,25.60911
chr11,101915028,101915029,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1018,19.3942
chr1,52056330,52056331,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1022,14.72382
chr1,52404604,52404605,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1025,24.04172
chr1,52553062,52553063,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1027,14.19203
chr1,52698302,52698303,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1028,10.68003
chr11,107565710,107565711,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1030,35.48526
chr11,108009350,108009351,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1032,11.82842
chr11,110296614,110296615,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1035,25.69373
chr11,111766329,111766330,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1037,16.68649
chr11,112086744,112086745,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1038,12.58359
chr1,54053183,54053184,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1039,21.31161
chr1,54200207,54200208,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1041,24.88901
chr11,117098405,117098406,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1047,21.84995
chr11,118572412,118572413,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1050,34.18675
chr11,118791252,118791253,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1051,36.18945
chr11,119067824,119067825,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1052,37.39466
chr11,119334548,119334549,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1054,30.52382
chr11,121452327,121452328,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1056,11.16161
chr1,55215361,55215362,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1057,29.35932
chr11,124800365,124800366,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1063,33.12067
chr11,126211635,126211636,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1064,23.22429
chr11,126268802,126268803,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1065,6.02991
chr11,130002613,130002614,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1066,27.21115
chr12,2004427,2004428,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1072,13.36087
chr12,4649115,4649116,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1074,32.83231
chr12,5122431,5122432,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1075,14.06651
chr12,6493225,6493226,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1078,19.69938
chr12,6607381,6607382,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1080,17.79922
chr12,6663145,6663146,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1081,35.97105
chr12,6970892,6970893,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1082,40.04412
chr12,8082134,8082135,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1085,18.90896
chr12,10613569,10613570,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1087,9.34915
chr12,11171624,11171625,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1088,24.90391
chr12,12717401,12717402,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1089,11.87898
chr12,12787126,12787127,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1090,6.54583
chr12,12813369,12813370,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1091,37.39914
chr12,14385311,14385312,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1094,41.96385
chr12,14803470,14803471,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1096,18.68531
chr1,58700036,58700037,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1100,27.69519
chr12,19274079,19274080,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1103,6.492
chr12,22544533,22544534,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1106,29.0913
chr12,27022583,27022584,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1108,14.03261
chr12,29381148,29381149,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1112,29.64399
chr12,31652008,31652009,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1115,12.34894
chr12,32106929,32106930,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1116,5.39744
chr12,32755871,32755872,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1117,24.57128
chr12,39443104,39443105,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1119,10.21638
chr12,45727526,45727527,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1121,64.71404
chr12,48198388,48198389,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1122,16.70142
chr12,48852145,48852146,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1125,18.62106
chr12,50085391,50085392,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1131,21.07848
chr12,50167297,50167298,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1132,12.0998
chr12,50590058,50590059,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1135,7.3497
chr12,50763941,50763942,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1136,15.51533
chr12,51048357,51048358,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1137,18.18465
chr12,51591257,51591258,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1139,19.80284
chr12,53006489,53006490,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1140,24.26353
chr12,53252147,53252148,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1141,24.91395
chr12,53295575,53295576,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1142,14.44419
chr12,53379455,53379456,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1144,17.54712
chr12,53675870,53675871,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1145,18.09627
chr12,54016730,54016731,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1146,17.20795
chr12,54018235,54018236,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1147,8.71188
chr12,54325164,54325165,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1151,23.37906
chr12,55817689,55817690,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1152,19.69938
chr12,55927161,55927162,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1153,20.57263
chr12,56116640,56116641,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1154,15.4303
chr1,61725115,61725116,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1155,29.97238
chr12,56193163,56193164,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1157,20.50818
chr12,56468584,56468585,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1158,12.94597
chr12,56645985,56645986,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1161,7.9245
chr12,56725285,56725286,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1162,17.63028
chr12,57694157,57694158,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1164,16.16285
chr12,57772096,57772097,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1166,10.97975
chr12,62260390,62260391,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1169,27.69519
chr1,62436230,62436231,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1170,34.27043
chr12,62602758,62602759,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1171,31.72907
chr12,65169598,65169599,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1174,31.42897
chr12,65823060,65823061,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1178,7.53197
chr12,66169969,66169970,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1179,8.42336
chr12,68332545,68332546,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1183,12.76932
chr12,69239655,69239656,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1184,16.44201
chr12,70243421,70243422,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1185,35.08442
chr12,71839764,71839765,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1187,16.32125
chr12,76764270,76764271,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1191,35.04673
chr12,79934919,79934920,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1195,10.07393
chr1,64745134,64745135,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1197,9.06655
chr1,65067747,65067748,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1200,11.91081
chr1,1399305,1399306,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1201,27.54994
chr12,93441928,93441929,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1207,9.76948
chr12,93467525,93467526,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1208,21.016
chr12,93677338,93677339,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1209,40.57515
chr12,95217832,95217833,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1212,15.09662
chr12,95474168,95474169,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1214,9.90131
chr12,96489607,96489608,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1220,12.62436
chr12,98491093,98491094,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1222,7.05769
chr12,98503831,98503832,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1223,19.52264
chr12,98593713,98593714,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1224,10.26574
chr12,100142830,100142831,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1226,33.75705
chr12,101280130,101280131,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1227,28.42627
chr1,1407281,1407282,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1228,19.91836
chr1,66930383,66930384,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1230,16.94867
chr1,8878149,8878150,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1231,8.67654
chr12,104064581,104064582,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1233,16.93695
chr12,107685697,107685698,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1238,13.14627
chr1,67430398,67430399,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1239,28.29465
chr12,108562619,108562620,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1241,20.49147
chr12,109477637,109477638,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1243,29.75246
chr12,109996437,109996438,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1244,24.62734
chr12,110403710,110403711,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1248,35.42244
chr12,110583311,110583312,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1251,22.32815
chr12,110742909,110742910,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1252,38.2826
chr12,112108777,112108778,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1254,15.55101
chr12,112382418,112382419,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1256,16.41895
chr12,113966313,113966314,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1259,24.7208
chr12,117190438,117190439,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1263,33.12067
chr12,120257243,120257244,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1266,8.51146
chr12,120438134,120438135,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1267,24.40334
chr12,120529143,120529144,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1268,36.35032
chr12,120581380,120581381,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1269,11.03525
chr12,120710474,120710475,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1270,29.42004
chr12,121016490,121016491,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1272,20.97396
chr12,121801092,121801093,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1273,23.27135
chr12,121802902,121802903,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1274,18.65641
chr12,122226015,122226016,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1278,20.24279
chr12,122500836,122500837,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1281,15.8933
chr12,123272156,123272157,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1286,17.6153
chr12,123364819,123364820,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1287,26.33622
chr12,123584271,123584272,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1289,10.99801
chr12,123671147,123671148,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1290,22.98261
chr12,130872085,130872086,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1294,19.69853
chr12,131711087,131711088,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1295,49.03532
chr12,132887772,132887773,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1296,59.25649
chr12,133181493,133181494,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1297,20.5823
chr13,19782932,19782933,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1298,26.42401
chr13,20902742,20902743,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1301,32.27988
chr13,21140608,21140609,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1302,12.10908
chr13,21604146,21604147,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1303,42.96962
chr13,27251577,27251578,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1307,11.54426
chr1,70354711,70354712,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1308,16.57483
chr13,29850558,29850559,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1310,17.0815
chr13,30464761,30464762,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1312,13.82293
chr13,32538804,32538805,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1317,17.9294
chr13,32586446,32586447,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1318,22.5532
chr13,34942323,34942324,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1321,19.36793
chr13,37000805,37000806,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1322,17.58117
chr13,41311268,41311269,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1324,11.86937
chr13,48001261,48001262,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1334,27.34928
chr13,48095079,48095080,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1335,19.48182
chr1,74733176,74733177,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1337,26.92125
chr13,49443977,49443978,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1339,32.52129
chr13,49607129,49607130,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1340,6.39127
chr13,50081994,50081995,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1342,15.89565
chr13,51451677,51451678,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1344,21.09735
chr13,52012418,52012419,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1346,21.1655
chr1,75724791,75724792,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1351,7.1137
chr1,9823962,9823963,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1352,21.98106
chr13,77329852,77329853,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1356,17.98635
chr13,79406243,79406244,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1358,29.35932
chr13,79937082,79937083,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1359,16.73949
chr1,77219388,77219389,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1362,15.07477
chr1,10032970,10032971,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1367,26.71904
chr1,77682703,77682704,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1369,25.05213
chr1,77779565,77779566,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1373,48.50974
chr13,99200641,99200642,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1374,10.24807
chr13,99606717,99606718,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1375,11.98967
chr13,106568117,106568118,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1380,21.82568
chr13,107867462,107867463,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1381,11.47196
chr13,112588162,112588163,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1383,30.77993
chr14,20305949,20305950,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1385,13.54066
chr14,21269439,21269440,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1388,21.48789
chr14,22766593,22766594,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1391,34.16939
chr14,22829819,22829820,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1392,61.52011
chr14,22929344,22929345,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1394,16.39294
chr14,23034957,23034958,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1396,50.48168
chr14,23071569,23071570,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1398,15.80191
chr14,23095098,23095099,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1399,22.18013
chr14,23320955,23320956,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1400,22.98261
chr14,23469703,23469704,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1401,31.60366
chr14,30622342,30622343,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1405,37.70885
chr14,34630100,34630101,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1412,12.141
chr14,36320618,36320619,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1415,9.66894
chr14,39103207,39103208,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1416,12.47574
chr14,45134456,45134457,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1421,16.25884
chr14,49688190,49688191,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1423,20.79311
chr14,49862173,49862174,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1425,42.93658
chr14,51240305,51240306,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1429,9.93161
chr14,52707221,52707222,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1430,25.74686
chr14,55411828,55411829,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1433,49.03468
chr1,10474952,10474953,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1434,25.89314
chr14,67816588,67816589,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1445,22.05483
chr14,69191431,69191432,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1448,23.54906
chr14,69767107,69767108,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1450,22.56228
chr14,70600655,70600656,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1451,29.34626
chr14,70907648,70907649,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1452,12.30784
chr14,73569318,73569319,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1456,12.91737
chr14,73950340,73950341,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1458,11.57162
chr14,74084980,74084981,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1459,19.88987
chr14,74493787,74493788,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1461,25.968
chr14,74763214,74763215,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_1462,12.0807
